,Unnamed: 0,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
6625,6625,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_20_10_21.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/20/10.jpg,[1058  716  256  256],None (label),0,1,0,0,0,0
6626,6626,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_2_15_12.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/2/15.jpg,[893 353 256 256],None (label),1,0,0,0,0,0
6627,6627,phase1/blobs/cw18-33/cw18-33_7_27_42.jpg,NP3,0.0,1.0,0.0,phase1/10x_tiles/cw18-33/0/7/27.jpg,[1280 1273  256  256],None (label),0,1,0,0,0,0
6628,6628,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_25_10.jpg,NA (prediction),0.6096778,0.9997925,3.3641198e-05,NA37UCDtemporalgyri _4G8/0/5/25.jpg,"[1180, 75, 256, 256]",consensus_of_2,0,1,0,0,0,0
6629,6629,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_24_25.jpg,NA (prediction),4.884054600000002e-05,2.5980933e-05,1.0,8-3_UTSW_temporal_6E10/0/7/24.jpg,"[212, 190, 256, 256]",consensus_of_2,0,0,1,0,0,0
6630,6630,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_23_7_16.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/23/7.jpg,[ 129 1036  256  256],None (label),0,1,0,0,0,0
6631,6631,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_11_9_29.jpg,NP3,0.0,1.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/11/9.jpg,[764 537 256 256],None (label),0,1,0,0,0,0
6632,6632,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_22_36.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/19/22.jpg,[ 304 1022  256  256],None (label),1,0,0,0,1,0
6633,6633,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_20_64.jpg,NA (prediction),0.9999089,0.80118155,1.0441878e-08,NA28UCDtemporalgyri _4G8/0/19/20.jpg,"[552, 1249, 256, 256]",NP3,1,1,0,0,0,0
6634,6634,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_7_28_34.jpg,NA (prediction),0.35394734,0.9431517,8.648205500000002e-07,NA27UCDtemporalgyri _4G8/0/7/28.jpg,"[566, 877, 256, 256]",NP3,0,1,0,0,0,0
6635,6635,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_27_3.jpg,NA (prediction),0.9985833,0.9079605,6.185589e-05,NA28UCDtemporalgyri _4G8/0/11/27.jpg,"[554, 0, 256, 256]",consensus_of_2,0,1,0,1,0,0
6636,6636,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_11_9.jpg,NP3,0.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/19/11.jpg,[1269   54  256  256],None (label),0,1,0,0,0,0
6637,6637,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_5_29_45.jpg,NA (prediction),0.25887495,0.9890159,1.8816994e-06,NA27UCDtemporalgyri _4G8/0/5/29.jpg,"[450, 1220, 256, 256]",NP3,0,1,0,0,0,0
6638,6638,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_13_27_16.jpg,NA (prediction),0.7336824000000001,0.9781164,8.320095000000002e-07,NA27UCDtemporalgyri _4G8/0/13/27.jpg,"[642, 338, 256, 256]",NP3,0,1,0,0,0,0
6639,6639,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_9_37_6.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/9/37.jpg,[456 418 256 256],None (label),0,1,0,0,0,0
6640,6640,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_28_68.jpg,NA (prediction),0.9937156,0.038706783,1.6737233e-05,NA28UCDtemporalgyri _4G8/0/13/28.jpg,"[1134, 1212, 256, 256]",consensus_of_2,0,1,0,0,0,0
6641,6641,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_17_38_24.jpg,NA (prediction),0.013221085,0.99999464,1.34189895e-05,8-3_UTSW_temporal_6E10/0/17/38.jpg,"[996, 1146, 256, 256]",consensus_of_2,0,1,0,0,0,0
6642,6642,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_28_65.jpg,NA (prediction),0.9969056,0.12929147,7.396219599999999e-06,NA28UCDtemporalgyri _4G8/0/13/28.jpg,"[1207, 1090, 256, 256]",consensus_of_2,0,1,0,0,0,0
6643,6643,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_28_10_0.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/28/10.jpg,[ 79 114 256 256],None (label),0,1,0,0,0,0
6644,6644,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_13_34.jpg,NA (prediction),0.8017367,0.9642886,8.883061999999999e-06,17-3_UTSW_temporal_6E10/0/16/13.jpg,"[730, 1066, 256, 256]",NP3,0,1,0,0,0,0
6645,6645,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_17_1_31.jpg,NA (prediction),0.31872058,0.58268815,1.1811856999999998e-06,17-3_UTSW_temporal_6E10/0/17/1.jpg,"[1152, 1187, 256, 256]",NP3,0,1,0,0,0,0
6646,6646,phase1/blobs/NA42UCDtemporalgyri _4G8/NA42UCDtemporalgyri _4G8_16_20_11.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA42UCDtemporalgyri _4G8/0/16/20.jpg,[626 756 256 256],None (label),1,0,0,0,0,0
6647,6647,phase1/blobs/cw18-18/cw18-18_23_5_33.jpg,NP3,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/23/5.jpg,[887 650 256 256],None (label),0,1,0,0,0,0
6648,6648,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_33_14.jpg,NA (prediction),1.061817e-09,1.2966950000000002e-08,0.99997306,NA23UCDtemporalgyri _4G8/0/14/33.jpg,"[92, 751, 256, 256]",NP3,0,0,1,0,0,0
6649,6649,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_12_12_1.jpg,NA (prediction),0.00028953495,0.0001954627,0.9999927,NA15UCDtemporalgyri _4G8/0/12/12.jpg,"[1272, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
6650,6650,cw15-29/cw15-29_3_31_2.jpg,NA (prediction),0.005276036,0.008334004,0.9704204,cw15-29/0/3/31.jpg,"[860, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
6651,6651,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_10.jpg,NP3,0.0,0.0,1.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/2/13.jpg,[271 734 256 256],None (label),0,0,1,0,0,0
6652,6652,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_21_23.jpg,NA (prediction),0.91936976,0.9939261,2.2961906000000003e-06,NA37UCDtemporalgyri _4G8/0/16/21.jpg,"[793, 562, 256, 256]",consensus_of_2,0,1,0,0,0,0
6653,6653,cw13-0/cw13-0_28_2_33.jpg,NA (prediction),0.00030325516,0.7041715000000001,0.4360772,cw13-0/0/28/2.jpg,"[166, 748, 256, 256]",NP3,0,0,0,1,0,0
6654,6654,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_30_13.jpg,NA (prediction),0.037447013,0.9399386,0.03023797,NA23UCDtemporalgyri _4G8/0/8/30.jpg,"[26, 621, 256, 256]",consensus_of_2,0,0,0,1,0,0
6655,6655,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_39_14.jpg,NA (prediction),0.44647557,0.40575123,0.0005886677,NA28UCDtemporalgyri _4G8/0/17/39.jpg,"[761, 884, 256, 256]",consensus_of_2,0,1,0,0,0,0
6656,6656,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_15_32_6.jpg,NA (prediction),0.88987315,0.90291405,0.3543392,NA15UCDtemporalgyri _4G8/0/15/32.jpg,"[0, 581, 256, 256]",NP3,0,0,0,1,0,0
6657,6657,phase1/blobs/cw17-3/cw17-3_11_43_3.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/11/43.jpg,[437 851 256 256],None (label),0,0,0,1,0,0
6658,6658,cw15-29/cw15-29_12_24_0.jpg,NA (prediction),0.00014189558,5.93865e-05,0.9999782,cw15-29/0/12/24.jpg,"[432, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
6659,6659,cw18-48/cw18-48_29_13_1.jpg,NA (prediction),0.98781836,0.002060601,0.031695854,cw18-48/0/29/13.jpg,"[779, 0, 256, 256]",NP3,0,0,0,0,0,1
6660,6660,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_10_40.jpg,NA (prediction),0.998298,0.0030419466,5.313696e-08,NA23UCDtemporalgyri _4G8/0/6/10.jpg,"[1179, 1280, 256, 256]",NP3,1,0,0,0,0,0
6661,6661,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_10_32_4.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/10/32.jpg,[550 624 256 256],None (label),1,0,0,0,0,0
6662,6662,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_12_9_0.jpg,NA (prediction),8.6093125e-05,5.3562333e-05,0.9290498,40-3_UTSW_temporal_6E10/0/12/9.jpg,"[1280, 82, 256, 256]",NP3,0,0,0,1,0,0
6663,6663,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_12_6_2.jpg,NA (prediction),1.2344911e-08,0.022039972,0.9998728,NA7UCDtemporalgyri _4G8/0/12/6.jpg,"[325, 655, 256, 256]",consensus_of_2,0,0,1,0,0,0
6664,6664,cw18-48/cw18-48_28_28_69.jpg,NA (prediction),0.0009844506,0.01614741,0.9605269,cw18-48/0/28/28.jpg,"[1149, 1166, 256, 256]",consensus_of_2,0,0,0,1,0,0
6665,6665,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_4_14_15.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/4/14.jpg,[452 866 256 256],None (label),1,0,0,0,0,0
6666,6666,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_13_4_44.jpg,NP3,0.0,1.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/13/4.jpg,[1280 1087  256  256],None (label),0,1,0,0,0,0
6667,6667,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_13_32_1.jpg,NA (prediction),0.00023669258,0.32629624,0.9166413,NA15UCDtemporalgyri _4G8/0/13/32.jpg,"[0, 0, 256, 256]",NP3,0,0,0,1,0,0
6668,6668,phase1/blobs/cw17-3/cw17-3_11_10_7.jpg,consensus_of_2,1.0,3.0,5.0,phase1/10x_tiles/cw17-3/0/11/10.jpg,[ 753 1084  256  256],None (label),0,1,1,0,0,0
6669,6669,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_21_12_0.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/21/12.jpg,[295   0 256 256],None (label),1,0,0,0,0,0
6670,6670,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_10_67.jpg,NA (prediction),0.7323184,0.997255,4.6957535e-05,NA37UCDtemporalgyri _4G8/0/6/10.jpg,"[1195, 337, 256, 256]",consensus_of_2,0,1,0,0,0,0
6671,6671,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_13_17_3.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/13/17.jpg,[1124  172  256  256],None (label),1,0,0,0,0,0
6672,6672,cw18-48/cw18-48_25_36_92.jpg,NA (prediction),0.80811447,0.05900771,0.006106614000000001,cw18-48/0/25/36.jpg,"[407, 1148, 256, 256]",NP3,0,0,0,1,0,0
6673,6673,phase1/blobs/cw17-41/cw17-41_11_17_36.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-41/0/11/17.jpg,[470 814 256 256],None (label),0,0,0,1,0,0
6674,6674,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_3_23_27.jpg,NA (prediction),0.97560376,0.99896514,0.00021939247,NA37UCDtemporalgyri _4G8/0/3/23.jpg,"[496, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
6675,6675,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_32_1.jpg,NA (prediction),0.00031541346,0.0036298835,0.9996902,NA15UCDtemporalgyri _4G8/0/14/32.jpg,"[287, 619, 256, 256]",NP3,0,0,1,0,0,0
6676,6676,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_11_28_3.jpg,NA (prediction),0.9975414,0.070355125,6.076765500000001e-07,NA27UCDtemporalgyri _4G8/0/11/28.jpg,"[874, 289, 256, 256]",NP3,0,1,0,0,0,0
6677,6677,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_17_16.jpg,NA (prediction),1.7143367e-06,0.009282241,0.99221236,NA23UCDtemporalgyri _4G8/0/14/17.jpg,"[871, 1280, 256, 256]",NP3,0,0,1,0,0,0
6678,6678,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_27.jpg,NA (prediction),0.9378729,0.99733186,1.9186825e-06,17-3_UTSW_temporal_6E10/0/10/13.jpg,"[0, 531, 256, 256]",consensus_of_2,1,1,0,0,0,0
6679,6679,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_21_37.jpg,NA (prediction),0.016262395,0.99994445,0.00010119244,NA23UCDtemporalgyri _4G8/0/7/21.jpg,"[618, 888, 256, 256]",consensus_of_2,0,1,0,0,0,0
6680,6680,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_10_11_23.jpg,NA (prediction),0.0136886025,0.5799189,0.6059873,NA15UCDtemporalgyri _4G8/0/10/11.jpg,"[1036, 1243, 256, 256]",consensus_of_2,0,0,0,1,0,0
6681,6681,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_13_12.jpg,NA (prediction),0.98082674,0.8020923000000001,4.9816833e-07,NA23UCDtemporalgyri _4G8/0/8/13.jpg,"[630, 372, 256, 256]",consensus_of_2,1,1,0,0,0,0
6682,6682,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_20_25_24.jpg,NA (prediction),1.2952045e-05,0.0068519367,0.99999714,NA15UCDtemporalgyri _4G8/0/20/25.jpg,"[508, 869, 256, 256]",consensus_of_2,0,0,1,0,0,0
6683,6683,cw18-48/cw18-48_10_31_1.jpg,NA (prediction),9.503953e-06,0.00018630107,0.33015305,cw18-48/0/10/31.jpg,"[86, 0, 256, 256]",NP3,0,0,0,1,0,0
6684,6684,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_24_23.jpg,NA (prediction),0.9245008,0.998566,4.4680815e-05,NA28UCDtemporalgyri _4G8/0/9/24.jpg,"[1220, 582, 256, 256]",NP3,0,1,0,0,0,0
6685,6685,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_18_4_1.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/18/4.jpg,[1055    0  256  256],None (label),1,0,0,0,0,0
6686,6686,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_32_42.jpg,NA (prediction),9.580278000000001e-11,7.2584996e-09,0.99855596,NA23UCDtemporalgyri _4G8/0/14/32.jpg,"[1280, 285, 256, 256]",NP3,0,0,1,0,0,0
6687,6687,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_10_20.jpg,NA (prediction),0.9971602,0.0043048686,2.3330487999999995e-06,NA23UCDtemporalgyri _4G8/0/8/10.jpg,"[0, 935, 256, 256]",NP3,1,0,0,0,0,0
6688,6688,phase1/blobs/cw17-41/cw17-41_15_26_25.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-41/0/15/26.jpg,[1203  587  256  256],None (label),0,1,0,0,0,0
6689,6689,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_14_4_18.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/14/4.jpg,[328 738 256 256],None (label),0,1,0,0,0,0
6690,6690,phase1/blobs/cw18-18/cw18-18_18_15_1.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/cw18-18/0/18/15.jpg,[124 905 256 256],None (label),1,0,0,0,0,0
6691,6691,cw13-0/cw13-0_17_20_16.jpg,NA (prediction),0.00013739539,0.00078822573,0.31694648,cw13-0/0/17/20.jpg,"[906, 262, 256, 256]",NP3,0,0,0,1,0,0
6692,6692,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_7_26_23.jpg,NA (prediction),0.04235573,0.045448948,0.5664066,NA28UCDtemporalgyri _4G8/0/7/26.jpg,"[0, 311, 256, 256]",consensus_of_2,0,0,0,1,0,0
6693,6693,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_23_33.jpg,NA (prediction),0.92183965,0.8675959000000001,0.000120474215,NA37UCDtemporalgyri _4G8/0/4/23.jpg,"[354, 877, 256, 256]",NP3,0,1,0,0,0,0
6694,6694,phase1/blobs/cw18-18/cw18-18_16_32_47.jpg,NP3,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/16/32.jpg,[ 820 1052  256  256],None (label),0,1,0,0,0,0
6695,6695,phase1/blobs/cw17-11/cw17-11_20_15_32.jpg,NP3,0.0,0.0,1.0,phase1/10x_tiles/cw17-11/0/20/15.jpg,[1218 1280  256  256],None (label),0,0,1,0,0,0
6696,6696,phase1/blobs/cw17-41/cw17-41_0_7_35.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-41/0/0/7.jpg,[1280 1189  256  256],None (label),0,0,0,1,0,0
6697,6697,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_17_10_17.jpg,NA (prediction),0.030483952,0.9998275,2.3755158e-06,17-3_UTSW_temporal_6E10/0/17/10.jpg,"[1075, 354, 256, 256]",NP3,0,1,0,0,0,0
6698,6698,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_26_0.jpg,NA (prediction),0.93095195,0.9978446,1.7126732e-06,NA37UCDtemporalgyri _4G8/0/6/26.jpg,"[608, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
6699,6699,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_26_28_68.jpg,NA (prediction),0.9995776,0.18191111,2.317617900000001e-05,NA28UCDtemporalgyri _4G8/0/26/28.jpg,"[0, 77, 256, 256]",consensus_of_2,1,0,0,0,0,0
6700,6700,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_7.jpg,NP3,0.0,0.0,1.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/2/13.jpg,[531 359 256 256],None (label),0,0,1,0,0,0
6701,6701,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_12_14_6.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/12/14.jpg,[1280 1166  256  256],None (label),1,0,0,0,0,0
6702,6702,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_3_19_37.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/3/19.jpg,[204 992 256 256],None (label),0,1,0,0,0,0
6703,6703,cw15-29/cw15-29_3_31_11.jpg,NA (prediction),0.06567337,0.46778813,0.2564022,cw15-29/0/3/31.jpg,"[992, 11, 256, 256]",consensus_of_2,0,0,0,1,0,0
6704,6704,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_14_14.jpg,NA (prediction),0.38650003,0.99983144,3.619293e-06,NA28UCDtemporalgyri _4G8/0/24/14.jpg,"[84, 748, 256, 256]",consensus_of_2,0,1,0,0,0,0
6705,6705,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_24.jpg,NA (prediction),0.24487779,0.8312898000000001,2.3376674e-07,17-3_UTSW_temporal_6E10/0/10/11.jpg,"[1280, 513, 256, 256]",NP3,0,1,0,0,0,0
6706,6706,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_28_24.jpg,NA (prediction),0.22570175,0.95808566,5.7882976e-06,17-3_UTSW_temporal_6E10/0/11/28.jpg,"[249, 661, 256, 256]",NP3,1,1,0,0,0,0
6707,6707,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_3_19_59.jpg,NA (prediction),0.9681263,0.07795209,2.2625589e-05,NA37UCDtemporalgyri _4G8/0/3/19.jpg,"[246, 1200, 256, 256]",NP3,1,0,0,0,0,0
6708,6708,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_18_8_64.jpg,NA (prediction),0.13539055,0.39175785,0.0010493187,NA15UCDtemporalgyri _4G8/0/18/8.jpg,"[404, 1229, 256, 256]",NP3,0,0,0,1,0,0
6709,6709,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_24_19_40.jpg,NA (prediction),0.0016743545,0.6235582,0.98142976,NA27UCDtemporalgyri _4G8/0/24/19.jpg,"[235, 20, 256, 256]",NP3,0,0,0,1,0,0
6710,6710,phase1/blobs/cw17-32/cw17-32_7_19_13.jpg,consensus_of_2,3.0,4.0,0.0,phase1/10x_tiles/cw17-32/0/7/19.jpg,[  0 236 256 256],None (label),0,1,0,0,0,0
6711,6711,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_3_7.jpg,NA (prediction),0.22053207,0.97900075,0.90811265,NA15UCDtemporalgyri _4G8/0/3/3.jpg,"[1037, 825, 256, 256]",consensus_of_2,0,1,1,0,0,0
6712,6712,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_5_2.jpg,NA (prediction),0.037061352,0.008333931,0.059064142,NA28UCDtemporalgyri _4G8/0/18/5.jpg,"[1141, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
6713,6713,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_31_9.jpg,NA (prediction),0.048404045,0.99794155,0.00019092763,8-3_UTSW_temporal_6E10/0/6/31.jpg,"[346, 753, 256, 256]",consensus_of_2,0,1,0,0,0,0
6714,6714,phase1/blobs/cw17-41/cw17-41_11_17_29.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-41/0/11/17.jpg,[460 709 256 256],None (label),0,0,1,0,0,0
6715,6715,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_14_13_0.jpg,consensus_of_2,0.0,0.0,3.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/14/13.jpg,[435 385 256 256],None (label),0,0,0,1,0,0
6716,6716,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_23.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/15/15.jpg,[ 839 1257  256  256],None (label),0,1,0,0,0,0
6717,6717,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_1_26_0.jpg,NA (prediction),1.445694e-07,0.02641342,0.9999999,NA7UCDtemporalgyri _4G8/0/1/26.jpg,"[895, 1279, 256, 256]",consensus_of_2,0,0,1,0,0,0
6718,6718,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_12_6_3.jpg,NA (prediction),3.709315e-07,0.01059308,0.99686325,NA7UCDtemporalgyri _4G8/0/12/6.jpg,"[154, 837, 256, 256]",NP3,0,0,1,0,0,0
6719,6719,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_21_28.jpg,NA (prediction),0.266315,0.9980446,7.700646e-06,NA37UCDtemporalgyri _4G8/0/5/21.jpg,"[1168, 697, 256, 256]",consensus_of_2,0,1,0,0,0,0
6720,6720,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_22_15.jpg,NA (prediction),0.962984,0.89800733,7.756418e-06,NA28UCDtemporalgyri _4G8/0/13/22.jpg,"[1230, 173, 256, 256]",NP3,0,1,0,0,0,0
6721,6721,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_28_8.jpg,NA (prediction),0.027652994,0.94263047,0.7899718000000001,NA37UCDtemporalgyri _4G8/0/9/28.jpg,"[293, 968, 256, 256]",consensus_of_2,0,1,0,0,0,0
6722,6722,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_22_79.jpg,NA (prediction),0.9987035,0.010395822,0.0003886848,NA28UCDtemporalgyri _4G8/0/22/22.jpg,"[55, 1280, 256, 256]",NP3,1,0,0,0,0,0
6723,6723,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_8_25_2.jpg,NA (prediction),1.3713517e-05,0.79200155,0.9918692,NA7UCDtemporalgyri _4G8/0/8/25.jpg,"[102, 354, 256, 256]",consensus_of_2,0,0,1,0,0,0
6724,6724,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_4_14_26.jpg,NA (prediction),0.9941706,0.939268,6.592721e-06,17-3_UTSW_temporal_6E10/0/4/14.jpg,"[360, 1233, 256, 256]",consensus_of_2,0,1,0,0,0,0
6725,6725,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_33_4.jpg,NA (prediction),0.99682546,0.9979188,4.972684e-08,NA28UCDtemporalgyri _4G8/0/16/33.jpg,"[502, 0, 256, 256]",consensus_of_2,1,1,0,0,0,0
6726,6726,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_26_10.jpg,NA (prediction),0.27313226,0.99999285,9.152339e-06,8-3_UTSW_temporal_6E10/0/6/26.jpg,"[387, 315, 256, 256]",consensus_of_2,0,1,0,0,0,0
6727,6727,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_5_37_5.jpg,NA (prediction),0.98238164,0.71304077,7.284284e-07,NA28UCDtemporalgyri _4G8/0/5/37.jpg,"[462, 274, 256, 256]",consensus_of_2,0,1,0,0,0,0
6728,6728,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_11.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/15/13.jpg,[567 352 256 256],None (label),0,1,0,0,0,0
