,Unnamed: 0,imagename,username,cored,diffuse,CAA,negative,flag,notsure
9431,4492,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_33_16.jpg,consensus_of_5,0,0,0,0,0,0
9432,15916,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_33_17.jpg,consensus_of_5,0,0,0,0,0,0
9433,9137,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_33_4.jpg,consensus_of_5,0,1,0,0,0,0
9434,8628,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_33_6.jpg,consensus_of_5,0,1,0,0,0,0
9435,5764,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_33_7.jpg,consensus_of_5,0,0,0,0,0,0
9436,1074,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_33_8.jpg,consensus_of_5,0,0,0,0,0,0
9437,10969,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_33_9.jpg,consensus_of_5,0,1,0,0,0,0
9438,11394,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_0.jpg,consensus_of_5,0,0,0,0,0,0
9439,3154,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_1.jpg,consensus_of_5,1,0,0,0,0,0
9440,15160,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_10.jpg,consensus_of_5,0,0,0,0,0,0
9441,247,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_11.jpg,consensus_of_5,0,1,0,0,0,0
9442,8223,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_13.jpg,consensus_of_5,0,0,0,0,0,0
9443,17036,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_14.jpg,consensus_of_5,0,1,0,0,0,0
9444,3606,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_15.jpg,consensus_of_5,0,0,0,0,0,0
9445,1593,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_16.jpg,consensus_of_5,0,0,0,0,0,0
9446,1807,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_2.jpg,consensus_of_5,0,0,0,0,0,0
9447,10453,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_7.jpg,consensus_of_5,0,1,0,0,0,0
9448,17336,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_8.jpg,consensus_of_5,0,0,0,0,0,0
9449,342,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_9.jpg,consensus_of_5,0,0,0,0,0,0
9450,19945,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_5_0.jpg,consensus_of_5,0,0,0,0,0,0
9451,1229,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_5_1.jpg,consensus_of_5,0,0,0,0,0,0
9452,3825,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_5_2.jpg,consensus_of_5,0,0,0,0,0,0
9453,4633,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_5_3.jpg,consensus_of_5,0,0,0,0,0,0
9454,8713,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_5_4.jpg,consensus_of_5,0,0,0,0,0,0
9455,1697,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_6_0.jpg,consensus_of_5,0,0,0,0,0,0
9456,11520,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_6_2.jpg,consensus_of_5,0,1,0,0,0,0
9457,3641,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_6_3.jpg,consensus_of_5,0,0,0,0,0,0
9458,6740,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_6_4.jpg,consensus_of_5,0,0,0,0,0,0
9459,9868,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_6_5.jpg,consensus_of_5,0,0,0,0,0,0
9460,15315,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_6_6.jpg,consensus_of_5,0,0,0,0,0,0
9461,15374,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_6_7.jpg,consensus_of_5,0,0,0,0,0,0
9462,4884,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_6_8.jpg,consensus_of_5,0,1,0,0,0,0
9463,4361,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_8_0.jpg,consensus_of_5,0,0,0,0,0,0
9464,17484,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_8_1.jpg,consensus_of_5,0,1,0,0,0,0
9465,403,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_8_2.jpg,consensus_of_5,0,1,0,0,0,0
9466,6588,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_8_5.jpg,consensus_of_5,0,0,0,0,0,0
9467,1906,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_8_6.jpg,consensus_of_5,0,0,0,0,0,0
9468,19371,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_8_7.jpg,consensus_of_5,0,0,0,0,0,0
9469,14804,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_8_8.jpg,consensus_of_5,0,1,0,0,0,0
9470,4321,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_8_9.jpg,consensus_of_5,0,0,0,0,0,0
9471,4377,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_1.jpg,consensus_of_5,0,0,0,0,0,0
9472,1952,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_11.jpg,consensus_of_5,0,0,0,0,0,0
9473,17029,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_12.jpg,consensus_of_5,0,0,0,0,0,0
9474,16183,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_13.jpg,consensus_of_5,0,0,0,0,0,0
9475,17149,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_15.jpg,consensus_of_5,0,0,0,0,0,0
9476,8442,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_16.jpg,consensus_of_5,0,0,0,0,0,0
9477,6077,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_18.jpg,consensus_of_5,0,0,0,0,0,0
9478,5662,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_19.jpg,consensus_of_5,1,0,0,0,0,0
9479,7086,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_20.jpg,consensus_of_5,0,0,0,0,0,0
9480,18025,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_21.jpg,consensus_of_5,0,0,0,0,0,0
9481,10695,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_22.jpg,consensus_of_5,0,1,0,0,0,0
9482,6931,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_23.jpg,consensus_of_5,0,0,0,0,0,0
9483,14328,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_24.jpg,consensus_of_5,0,0,0,0,0,0
9484,965,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_25.jpg,consensus_of_5,0,1,0,0,0,0
9485,7351,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_26.jpg,consensus_of_5,0,0,0,0,0,0
9486,10806,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_27.jpg,consensus_of_5,0,0,0,0,0,0
9487,11041,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_28.jpg,consensus_of_5,0,0,0,0,0,0
9488,19818,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_29.jpg,consensus_of_5,0,0,0,0,0,0
9489,15810,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_3.jpg,consensus_of_5,0,1,0,0,0,0
9490,3233,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_30.jpg,consensus_of_5,0,1,0,0,0,0
9491,18278,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_31.jpg,consensus_of_5,0,1,0,0,0,0
9492,1052,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_4.jpg,consensus_of_5,0,1,0,0,0,0
9493,14203,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_5.jpg,consensus_of_5,0,1,0,0,0,0
9494,13669,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_6.jpg,consensus_of_5,0,1,0,0,0,0
9495,2500,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_8.jpg,consensus_of_5,0,1,0,0,0,0
9496,4036,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_9.jpg,consensus_of_5,0,0,0,0,0,0
9497,16370,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_24_10.jpg,consensus_of_5,0,0,0,0,0,0
9498,6260,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_24_11.jpg,consensus_of_5,0,0,0,0,0,0
9499,4213,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_24_2.jpg,consensus_of_5,0,0,0,0,0,0
9500,943,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_24_4.jpg,consensus_of_5,0,0,0,0,0,0
9501,808,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_24_6.jpg,consensus_of_5,0,0,0,0,0,0
9502,18787,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_24_8.jpg,consensus_of_5,0,0,0,0,0,0
9503,8323,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_12_0.jpg,consensus_of_5,0,0,0,0,0,0
9504,12245,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_1.jpg,consensus_of_5,0,0,0,0,0,0
9505,16224,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_12.jpg,consensus_of_5,0,0,0,0,0,0
9506,640,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_13.jpg,consensus_of_5,0,0,0,0,0,0
9507,6165,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_14.jpg,consensus_of_5,0,0,0,0,0,0
9508,11305,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_2.jpg,consensus_of_5,0,0,0,0,0,0
9509,5962,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_3.jpg,consensus_of_5,0,0,0,0,0,0
9510,2745,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_5.jpg,consensus_of_5,0,0,0,0,0,0
9511,18798,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_6.jpg,consensus_of_5,0,0,0,0,0,0
9512,14395,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_7.jpg,consensus_of_5,0,0,0,0,0,0
9513,16907,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_8.jpg,consensus_of_5,0,0,0,0,0,0
9514,11084,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_16_9.jpg,consensus_of_5,0,0,0,0,0,0
9515,4287,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_33_0.jpg,consensus_of_5,0,1,0,0,0,0
9516,16919,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_33_3.jpg,consensus_of_5,0,0,0,0,0,0
9517,11802,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_0.jpg,consensus_of_5,0,0,0,0,0,0
9518,4093,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_2.jpg,consensus_of_5,0,0,0,0,0,0
9519,1712,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_3.jpg,consensus_of_5,0,0,1,0,0,0
9520,14471,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_4.jpg,consensus_of_5,0,0,1,0,0,0
9521,16221,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_6.jpg,consensus_of_5,0,0,0,0,0,0
9522,12294,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_8.jpg,consensus_of_5,0,0,0,0,0,0
9523,12806,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_11_0.jpg,consensus_of_5,0,0,0,0,0,0
9524,18652,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_11_1.jpg,consensus_of_5,0,0,0,0,0,0
9525,10663,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_11_10.jpg,consensus_of_5,0,0,0,0,0,0
9526,9341,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_11_2.jpg,consensus_of_5,0,0,0,0,0,0
9527,1870,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_11_3.jpg,consensus_of_5,0,0,0,0,0,0
9528,2680,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_11_5.jpg,consensus_of_5,0,0,0,0,0,0
9529,322,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_11_6.jpg,consensus_of_5,0,1,0,0,0,0
9530,9330,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_11_7.jpg,consensus_of_5,0,0,0,0,0,0
9531,13215,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_11_9.jpg,consensus_of_5,0,0,0,0,0,0
9532,7126,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_13_0.jpg,consensus_of_5,0,0,0,0,0,0
9533,3700,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_36_0.jpg,consensus_of_5,0,0,0,0,0,0
9534,15003,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_14_36_1.jpg,consensus_of_5,0,0,0,0,0,0
9535,7731,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_0.jpg,consensus_of_5,0,0,0,0,0,0
9536,6592,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_1.jpg,consensus_of_5,0,0,0,0,0,0
9537,13055,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_10.jpg,consensus_of_5,0,1,0,0,0,0
9538,7114,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_11.jpg,consensus_of_5,0,1,0,0,0,0
9539,8143,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_12.jpg,consensus_of_5,0,0,0,0,0,0
9540,12144,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_13.jpg,consensus_of_5,0,0,0,0,0,0
9541,1781,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_14.jpg,consensus_of_5,0,1,0,0,0,0
9542,2995,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_15.jpg,consensus_of_5,0,0,0,0,0,0
9543,4160,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_16.jpg,consensus_of_5,0,0,0,0,0,0
9544,18386,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_17.jpg,consensus_of_5,0,0,0,0,0,0
9545,19033,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_18.jpg,consensus_of_5,0,1,0,0,0,0
9546,3258,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_2.jpg,consensus_of_5,0,1,0,0,0,0
9547,19412,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_23.jpg,consensus_of_5,0,0,0,0,0,0
9548,5756,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_24.jpg,consensus_of_5,0,0,0,0,0,0
9549,19443,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_25.jpg,consensus_of_5,0,1,0,0,0,0
9550,1710,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_27.jpg,consensus_of_5,0,1,0,0,0,0
9551,6370,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_28.jpg,consensus_of_5,0,0,0,0,0,0
9552,8060,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_29.jpg,consensus_of_5,0,0,0,0,0,0
9553,6418,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_3.jpg,consensus_of_5,0,0,0,0,0,0
9554,19026,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_30.jpg,consensus_of_5,0,0,0,0,0,0
9555,17034,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_31.jpg,consensus_of_5,0,0,0,0,0,0
9556,13006,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_32.jpg,consensus_of_5,0,0,0,0,0,0
9557,13785,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_33.jpg,consensus_of_5,1,0,0,0,0,0
9558,4776,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_35.jpg,consensus_of_5,0,0,0,0,0,0
9559,8801,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_36.jpg,consensus_of_5,0,0,0,0,0,0
9560,12566,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_37.jpg,consensus_of_5,0,1,0,0,0,0
9561,1072,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_40.jpg,consensus_of_5,0,0,0,0,0,0
9562,6281,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_41.jpg,consensus_of_5,0,0,0,0,0,0
9563,17049,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_5.jpg,consensus_of_5,0,0,0,0,0,0
9564,13318,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_7.jpg,consensus_of_5,0,1,0,0,0,0
9565,2016,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_8.jpg,consensus_of_5,0,0,0,0,0,0
9566,15931,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_9.jpg,consensus_of_5,0,1,0,0,0,0
9567,10359,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_16_22_0.jpg,consensus_of_5,1,0,0,0,0,0
9568,5917,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_16_22_11.jpg,consensus_of_5,0,0,0,0,0,0
9569,17648,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_16_22_4.jpg,consensus_of_5,0,0,0,0,0,0
9570,1691,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_16_22_5.jpg,consensus_of_5,0,1,0,0,0,0
9571,623,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_16_22_7.jpg,consensus_of_5,0,0,0,0,0,0
9572,16490,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_16_22_8.jpg,consensus_of_5,0,0,0,0,0,0
9573,4183,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_16_22_9.jpg,consensus_of_5,1,0,0,0,0,0
9574,4763,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_10_0.jpg,consensus_of_5,0,0,0,0,0,0
9575,12942,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_10_1.jpg,consensus_of_5,0,0,0,0,0,0
9576,13166,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_13_0.jpg,consensus_of_5,0,0,0,0,0,0
9577,3479,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_13_1.jpg,consensus_of_5,0,0,0,0,0,0
9578,3271,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_13_10.jpg,consensus_of_5,0,0,0,0,0,0
9579,12042,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_13_3.jpg,consensus_of_5,0,0,0,0,0,0
9580,15190,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_13_4.jpg,consensus_of_5,0,1,0,0,0,0
9581,9881,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_13_5.jpg,consensus_of_5,0,1,0,0,0,0
9582,10314,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_13_6.jpg,consensus_of_5,0,0,0,0,0,0
9583,19964,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_13_7.jpg,consensus_of_5,0,0,0,0,0,0
9584,9217,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_13_9.jpg,consensus_of_5,0,0,0,0,0,0
9585,311,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_0.jpg,consensus_of_5,0,0,0,0,0,0
9586,15684,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_1.jpg,consensus_of_5,0,0,0,0,0,0
9587,8440,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_10.jpg,consensus_of_5,0,0,0,0,0,0
9588,368,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_12.jpg,consensus_of_5,0,1,0,0,0,0
9589,19494,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_13.jpg,consensus_of_5,0,0,0,0,0,0
9590,8563,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_14.jpg,consensus_of_5,0,0,0,0,0,0
9591,2253,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_2.jpg,consensus_of_5,0,0,0,0,0,0
9592,4016,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_3.jpg,consensus_of_5,0,0,0,0,0,0
9593,4859,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_4.jpg,consensus_of_5,0,0,0,0,0,0
9594,6796,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_5.jpg,consensus_of_5,0,0,0,0,0,0
9595,7113,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_12_6.jpg,consensus_of_5,0,0,0,0,0,0
9596,13283,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_0.jpg,consensus_of_5,0,0,0,0,0,0
9597,11841,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_2.jpg,consensus_of_5,0,0,0,0,0,0
9598,6957,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_3.jpg,consensus_of_5,0,0,0,0,0,0
9599,18919,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_4.jpg,consensus_of_5,0,0,0,0,0,0
9600,8540,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_5.jpg,consensus_of_5,0,1,0,0,0,0
9601,5440,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_6.jpg,consensus_of_5,0,0,0,0,0,0
9602,4115,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_8.jpg,consensus_of_5,0,0,0,0,0,0
9603,18321,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_21_12_0.jpg,consensus_of_5,0,0,0,0,0,0
9604,15828,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_21_12_1.jpg,consensus_of_5,0,0,0,0,0,0
9605,12858,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_21_19_0.jpg,consensus_of_5,0,0,0,0,0,0
9606,586,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_21_19_2.jpg,consensus_of_5,0,0,0,0,0,0
9607,1336,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_22_17_0.jpg,consensus_of_5,0,0,0,0,0,0
9608,9730,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_22_17_1.jpg,consensus_of_5,0,0,0,0,0,0
9609,12330,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_22_17_2.jpg,consensus_of_5,0,0,0,0,0,0
9610,13943,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_22_17_6.jpg,consensus_of_5,0,1,0,0,0,0
9611,2164,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_22_17_7.jpg,consensus_of_5,0,0,0,0,0,0
9612,17302,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_23_7_0.jpg,consensus_of_5,0,0,0,0,0,0
9613,9071,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_23_7_1.jpg,consensus_of_5,0,0,0,0,0,0
9614,8271,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_8_0.jpg,consensus_of_5,0,1,0,0,0,0
9615,13720,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_8_1.jpg,consensus_of_5,0,1,0,0,0,0
9616,1467,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_8_2.jpg,consensus_of_5,0,0,0,0,0,0
9617,7136,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_8_5.jpg,consensus_of_5,0,0,0,0,0,0
9618,2261,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_8_6.jpg,consensus_of_5,0,0,0,0,0,0
9619,7520,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_9_0.jpg,consensus_of_5,0,0,0,0,0,0
9620,7007,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_9_1.jpg,consensus_of_5,0,0,0,0,0,0
9621,6073,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_9_3.jpg,consensus_of_5,0,0,0,0,0,0
9622,11270,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_9_4.jpg,consensus_of_5,0,0,0,0,0,0
9623,4327,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_9_5.jpg,consensus_of_5,0,0,0,0,0,0
9624,18426,NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_24_9_7.jpg,consensus_of_5,0,0,0,0,0,0
