,Unnamed: 0,username,timestamp,imagename,cored,diffuse,CAA,negative,flag,notsure
6979,6979,NP5,2019-02-18 20:35:51,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_2.jpg,0,1,0,0,0,0
6980,6980,NP5,2019-02-18 19:14:12,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_21.jpg,0,1,0,0,0,0
6981,6981,NP5,2019-02-18 17:23:58,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_22.jpg,0,1,0,0,0,0
6982,6982,NP5,2019-02-21 21:01:10,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_23.jpg,0,1,0,0,0,0
6983,6983,NP5,2019-02-15 16:47:46,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_26.jpg,0,1,0,0,0,0
6984,6984,NP5,2019-02-18 19:14:49,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_27.jpg,0,1,0,0,0,0
6985,6985,NP5,2019-02-20 18:41:44,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_28.jpg,0,1,0,0,0,0
6986,6986,NP5,2019-02-18 19:11:34,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_29.jpg,0,1,0,0,1,0
6987,6987,NP5,2019-02-20 15:50:21,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_3.jpg,0,1,0,0,0,0
6988,6988,NP5,2019-02-13 18:53:26,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_32.jpg,0,1,0,0,0,0
6989,6989,NP5,2019-02-18 20:51:49,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_33.jpg,0,1,0,0,0,0
6990,6990,NP5,2019-02-20 18:40:00,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_34.jpg,0,1,0,0,0,0
6991,6991,NP5,2019-02-15 14:22:04,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_35.jpg,1,0,0,0,0,0
6992,6992,NP5,2019-02-13 22:09:51,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_36.jpg,0,1,0,0,0,0
6993,6993,NP5,2019-02-15 14:55:11,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_37.jpg,0,1,0,0,0,0
6994,6994,NP5,2019-02-18 18:23:33,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_38.jpg,0,1,0,0,0,0
6995,6995,NP5,2019-02-19 22:32:02,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_39.jpg,0,1,0,0,0,0
6996,6996,NP5,2019-02-21 16:37:39,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_4.jpg,0,1,0,0,0,0
6997,6997,NP5,2019-02-18 20:34:55,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_40.jpg,0,1,0,0,0,0
6998,6998,NP5,2019-02-18 21:08:03,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_41.jpg,0,1,0,0,0,0
6999,6999,NP5,2019-02-18 18:50:14,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_42.jpg,0,1,0,0,0,0
7000,7000,NP5,2019-02-13 17:54:39,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_43.jpg,0,1,0,0,0,0
7001,7001,NP5,2019-02-15 16:47:12,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_48.jpg,0,1,0,0,1,0
7002,7002,NP5,2019-02-18 21:44:43,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_5.jpg,0,1,0,0,0,0
7003,7003,NP5,2019-02-13 18:08:59,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_51.jpg,0,1,0,0,1,0
7004,7004,NP5,2019-02-15 16:58:16,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_6.jpg,0,1,0,0,0,0
7005,7005,NP5,2019-02-14 22:51:25,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_7.jpg,0,1,0,0,0,0
7006,7006,NP5,2019-02-19 22:41:19,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_8.jpg,0,1,0,0,0,0
7007,7007,NP5,2019-02-20 20:10:27,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_0.jpg,0,1,0,0,0,0
7008,7008,NP5,2019-02-15 14:54:09,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_1.jpg,0,1,0,0,1,0
7009,7009,NP5,2019-02-20 17:51:49,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_11.jpg,0,1,0,0,0,0
7010,7010,NP5,2019-02-18 21:47:31,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_13.jpg,0,1,0,0,0,0
7011,7011,NP5,2019-02-21 20:55:09,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_17.jpg,0,1,0,0,0,0
7012,7012,NP5,2019-02-13 17:40:48,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_18.jpg,0,1,0,0,1,0
7013,7013,NP5,2019-02-15 14:30:02,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_19.jpg,0,1,0,0,1,0
7014,7014,NP5,2019-02-13 17:54:59,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_21.jpg,0,1,0,0,0,0
7015,7015,NP5,2019-02-15 21:04:21,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_22.jpg,0,1,0,0,1,0
7016,7016,NP5,2019-02-20 17:11:41,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_23.jpg,0,1,0,0,0,0
7017,7017,NP5,2019-02-20 21:03:58,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_26.jpg,0,1,0,0,0,0
7018,7018,NP5,2019-02-20 15:48:55,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_27.jpg,0,1,0,0,0,0
7019,7019,NP5,2019-02-15 20:08:40,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_28.jpg,0,1,0,0,0,0
7020,7020,NP5,2019-02-15 17:51:10,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_29.jpg,0,1,0,0,0,0
7021,7021,NP5,2019-02-20 21:04:34,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_30.jpg,0,1,0,0,0,0
7022,7022,NP5,2019-02-15 20:51:22,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_31.jpg,0,1,0,0,1,0
7023,7023,NP5,2019-02-15 16:57:44,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_33.jpg,0,1,0,0,0,0
7024,7024,NP5,2019-02-14 22:55:07,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_35.jpg,0,0,0,0,1,0
7025,7025,NP5,2019-02-15 14:19:11,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_37.jpg,0,1,0,0,0,0
7026,7026,NP5,2019-02-19 17:56:52,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_4.jpg,0,1,0,0,0,0
7027,7027,NP5,2019-02-19 20:08:00,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_5.jpg,0,1,0,0,0,0
7028,7028,NP5,2019-02-20 20:31:10,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_6.jpg,0,1,0,0,0,0
7029,7029,NP5,2019-02-18 20:46:03,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_8.jpg,0,1,0,0,0,0
7030,7030,NP5,2019-02-15 16:26:26,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_0.jpg,0,1,0,0,0,0
7031,7031,NP5,2019-02-19 21:42:55,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_1.jpg,0,1,0,0,1,0
7032,7032,NP5,2019-02-18 19:13:20,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_10.jpg,0,1,0,0,0,0
7033,7033,NP5,2019-02-19 22:13:43,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_100.jpg,0,1,0,0,0,0
7034,7034,NP5,2019-02-20 19:31:11,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_102.jpg,0,1,0,0,1,0
7035,7035,NP5,2019-02-20 20:06:45,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_103.jpg,0,1,0,0,1,0
7036,7036,NP5,2019-02-20 20:09:25,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_104.jpg,0,1,0,0,1,0
7037,7037,NP5,2019-02-15 21:18:03,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_105.jpg,0,1,0,0,0,0
7038,7038,NP5,2019-02-19 22:24:39,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_106.jpg,0,1,0,0,0,0
7039,7039,NP5,2019-02-20 15:48:50,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_107.jpg,0,1,0,0,0,0
7040,7040,NP5,2019-02-20 16:59:52,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_109.jpg,0,1,0,0,0,0
7041,7041,NP5,2019-02-19 22:15:44,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_111.jpg,0,1,0,0,0,0
7042,7042,NP5,2019-02-18 20:41:10,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_112.jpg,0,1,0,0,0,0
7043,7043,NP5,2019-02-20 15:47:56,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_114.jpg,0,1,0,0,1,0
7044,7044,NP5,2019-02-15 16:45:41,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_116.jpg,0,1,0,0,0,0
7045,7045,NP5,2019-02-15 15:17:53,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_12.jpg,0,1,0,0,0,0
7046,7046,NP5,2019-02-20 17:09:10,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_13.jpg,0,1,0,0,0,0
7047,7047,NP5,2019-02-19 22:08:23,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_14.jpg,0,1,0,0,1,0
7048,7048,NP5,2019-02-20 15:49:25,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_15.jpg,0,1,0,0,0,0
7049,7049,NP5,2019-02-18 21:34:03,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_16.jpg,0,1,0,0,1,0
7050,7050,NP5,2019-02-13 17:54:48,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_17.jpg,0,1,0,0,0,0
7051,7051,NP5,2019-02-20 16:56:21,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_19.jpg,0,1,0,0,1,0
7052,7052,NP5,2019-02-15 20:50:43,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_2.jpg,0,1,0,0,0,0
7053,7053,NP5,2019-02-18 17:18:20,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_20.jpg,0,1,0,0,0,0
7054,7054,NP5,2019-02-14 23:07:37,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_22.jpg,0,1,0,0,0,0
7055,7055,NP5,2019-02-15 16:20:07,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_23.jpg,0,1,0,0,0,0
7056,7056,NP5,2019-02-15 20:36:47,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_24.jpg,0,1,0,0,0,0
7057,7057,NP5,2019-02-21 18:41:53,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_25.jpg,0,1,0,0,0,0
7058,7058,NP5,2019-02-15 15:12:15,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_26.jpg,0,1,0,0,0,0
7059,7059,NP5,2019-02-21 16:42:38,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_28.jpg,0,1,0,0,1,0
7060,7060,NP5,2019-02-21 16:55:14,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_29.jpg,0,1,0,0,0,0
7061,7061,NP5,2019-02-21 19:53:36,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_30.jpg,0,1,0,0,0,0
7062,7062,NP5,2019-02-20 21:02:34,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_31.jpg,0,1,0,0,1,0
7063,7063,NP5,2019-02-15 20:52:42,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_34.jpg,0,1,0,0,0,0
7064,7064,NP5,2019-02-19 17:52:19,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_37.jpg,0,1,0,0,0,0
7065,7065,NP5,2019-02-20 17:46:46,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_38.jpg,0,1,0,0,0,0
7066,7066,NP5,2019-02-21 21:51:41,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_39.jpg,0,1,0,0,0,0
7067,7067,NP5,2019-02-15 21:05:06,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_4.jpg,0,1,0,0,0,0
7068,7068,NP5,2019-02-19 16:59:19,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_41.jpg,0,1,0,0,0,0
7069,7069,NP5,2019-02-20 20:53:43,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_42.jpg,0,1,0,0,0,0
7070,7070,NP5,2019-02-18 18:37:03,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_44.jpg,0,1,0,0,0,0
7071,7071,NP5,2019-02-20 18:38:00,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_45.jpg,0,1,0,0,0,0
7072,7072,NP5,2019-02-15 16:16:02,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_46.jpg,0,1,0,0,0,0
7073,7073,NP5,2019-02-21 21:52:07,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_48.jpg,0,1,0,0,0,0
7074,7074,NP5,2019-02-20 18:31:04,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_5.jpg,0,1,0,0,0,0
7075,7075,NP5,2019-02-19 22:06:33,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_52.jpg,0,1,0,0,1,0
7076,7076,NP5,2019-02-14 22:29:38,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_53.jpg,0,1,0,0,0,0
7077,7077,NP5,2019-02-18 18:33:17,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_54.jpg,0,1,0,0,0,0
7078,7078,NP5,2019-02-18 20:58:44,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_58.jpg,0,1,0,0,0,0
7079,7079,NP5,2019-02-20 17:47:15,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_59.jpg,0,1,0,0,0,0
7080,7080,NP5,2019-02-19 23:14:53,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_6.jpg,0,1,0,0,0,0
7081,7081,NP5,2019-02-08 23:06:12,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_62.jpg,0,1,0,0,0,0
7082,7082,NP5,2019-02-19 22:42:44,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_64.jpg,0,1,0,0,1,0
7083,7083,NP5,2019-02-13 22:08:10,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_66.jpg,0,1,0,0,0,0
7084,7084,NP5,2019-02-18 16:21:19,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_67.jpg,0,1,0,0,0,0
7085,7085,NP5,2019-02-15 15:22:09,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_69.jpg,0,1,0,0,0,0
7086,7086,NP5,2019-02-13 17:25:47,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_7.jpg,0,1,0,0,0,0
7087,7087,NP5,2019-02-13 17:27:26,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_70.jpg,0,1,0,0,0,0
7088,7088,NP5,2019-02-13 18:02:52,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_72.jpg,0,1,0,0,1,0
7089,7089,NP5,2019-02-20 15:50:06,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_74.jpg,0,1,0,0,0,0
7090,7090,NP5,2019-02-20 17:46:21,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_76.jpg,0,1,0,0,0,0
7091,7091,NP5,2019-02-19 22:21:38,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_77.jpg,0,1,0,0,0,0
7092,7092,NP5,2019-02-13 17:32:19,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_78.jpg,0,1,0,0,0,0
7093,7093,NP5,2019-02-20 21:10:32,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_8.jpg,0,1,0,0,1,0
7094,7094,NP5,2019-02-19 17:32:53,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_80.jpg,0,1,0,0,0,0
7095,7095,NP5,2019-02-18 19:12:15,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_82.jpg,1,0,0,0,0,0
7096,7096,NP5,2019-02-08 22:48:26,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_83.jpg,0,1,0,0,0,0
7097,7097,NP5,2019-02-20 17:47:12,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_84.jpg,0,1,0,0,0,0
7098,7098,NP5,2019-02-21 16:56:35,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_86.jpg,0,1,0,0,0,0
7099,7099,NP5,2019-02-15 15:08:36,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_88.jpg,0,1,0,0,0,0
7100,7100,NP5,2019-02-18 18:15:24,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_89.jpg,0,1,0,0,0,0
7101,7101,NP5,2019-02-19 17:51:04,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_9.jpg,0,1,0,0,0,0
7102,7102,NP5,2019-02-20 16:54:16,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_90.jpg,0,1,0,0,0,0
7103,7103,NP5,2019-02-20 20:45:11,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_92.jpg,0,1,0,0,0,0
7104,7104,NP5,2019-02-15 17:18:33,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_93.jpg,0,1,0,0,0,0
7105,7105,NP5,2019-02-15 16:54:07,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_94.jpg,0,1,0,0,0,0
7106,7106,NP5,2019-02-18 18:01:29,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_0.jpg,0,1,0,0,1,0
7107,7107,NP5,2019-02-18 21:44:54,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_1.jpg,0,1,0,0,0,0
7108,7108,NP5,2019-02-20 20:06:21,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_10.jpg,0,1,0,0,0,0
7109,7109,NP5,2019-02-21 22:17:12,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_12.jpg,0,1,0,0,0,0
7110,7110,NP5,2019-02-18 20:28:00,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_13.jpg,0,1,0,0,0,0
7111,7111,NP5,2019-02-19 23:14:22,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_14.jpg,0,1,0,0,0,0
7112,7112,NP5,2019-02-19 22:23:31,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_16.jpg,0,1,0,0,0,0
7113,7113,NP5,2019-02-21 21:12:11,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_19.jpg,0,1,0,0,0,0
7114,7114,NP5,2019-02-13 18:00:16,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_2.jpg,0,1,0,0,0,0
7115,7115,NP5,2019-02-20 18:23:39,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_21.jpg,0,1,0,0,0,0
7116,7116,NP5,2019-02-20 20:44:39,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_22.jpg,0,1,0,0,0,0
7117,7117,NP5,2019-02-21 21:01:53,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_23.jpg,0,1,0,0,0,0
7118,7118,NP5,2019-02-18 18:18:26,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_24.jpg,0,1,0,0,0,0
7119,7119,NP5,2019-02-13 22:09:37,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_25.jpg,0,1,0,0,0,0
7120,7120,NP5,2019-02-21 17:14:09,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_26.jpg,0,1,0,0,0,0
7121,7121,NP5,2019-02-15 17:11:01,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_27.jpg,0,1,0,0,0,0
7122,7122,NP5,2019-02-21 16:29:05,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_3.jpg,0,1,0,0,0,0
7123,7123,NP5,2019-02-15 16:47:53,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_30.jpg,0,1,0,0,0,0
7124,7124,NP5,2019-02-18 18:47:19,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_31.jpg,0,1,0,0,0,0
7125,7125,NP5,2019-02-14 22:58:37,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_32.jpg,0,1,0,0,1,0
7126,7126,NP5,2019-02-15 14:46:53,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_33.jpg,0,1,0,0,0,0
7127,7127,NP5,2019-02-21 18:59:55,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_34.jpg,0,1,0,0,0,0
7128,7128,NP5,2019-02-21 22:15:43,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_35.jpg,0,1,0,0,0,0
7129,7129,NP5,2019-02-20 15:38:35,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_36.jpg,0,1,0,0,0,0
7130,7130,NP5,2019-02-15 17:32:27,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_37.jpg,0,1,0,0,0,0
7131,7131,NP5,2019-02-13 17:55:37,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_38.jpg,0,1,0,0,0,0
7132,7132,NP5,2019-02-15 21:58:48,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_4.jpg,0,1,0,0,0,0
7133,7133,NP5,2019-02-18 19:11:53,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_41.jpg,0,1,0,0,0,0
7134,7134,NP5,2019-02-15 14:49:34,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_42.jpg,0,1,0,0,0,0
7135,7135,NP5,2019-02-18 21:21:09,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_46.jpg,0,1,0,0,0,0
7136,7136,NP5,2019-02-15 17:26:10,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_47.jpg,0,1,0,0,0,0
7137,7137,NP5,2019-02-14 22:54:05,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_48.jpg,0,1,0,0,0,0
7138,7138,NP5,2019-02-20 17:07:34,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_49.jpg,0,1,0,0,0,0
7139,7139,NP5,2019-02-18 18:19:08,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_51.jpg,0,1,0,0,0,0
7140,7140,NP5,2019-02-14 23:06:05,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_52.jpg,0,1,0,0,0,0
7141,7141,NP5,2019-02-20 18:40:03,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_53.jpg,0,1,0,0,0,0
7142,7142,NP5,2019-02-21 18:35:14,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_55.jpg,0,1,0,0,1,0
7143,7143,NP5,2019-02-15 14:31:18,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_56.jpg,1,0,0,0,0,0
7144,7144,NP5,2019-02-20 21:10:22,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_57.jpg,0,1,0,0,0,0
7145,7145,NP5,2019-02-15 20:56:20,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_58.jpg,1,0,0,0,0,0
7146,7146,NP5,2019-02-18 20:16:16,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_6.jpg,0,1,0,0,0,0
7147,7147,NP5,2019-02-19 22:55:48,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_60.jpg,0,1,0,0,0,0
7148,7148,NP5,2019-02-18 18:07:51,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_61.jpg,0,1,0,0,0,0
7149,7149,NP5,2019-02-15 16:51:36,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_62.jpg,0,1,0,0,0,0
7150,7150,NP5,2019-02-19 22:15:27,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_65.jpg,0,1,0,0,0,0
7151,7151,NP5,2019-02-20 15:37:31,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_68.jpg,0,1,0,0,0,0
7152,7152,NP5,2019-02-21 16:36:00,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_69.jpg,1,0,0,0,0,0
7153,7153,NP5,2019-02-18 21:06:33,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_71.jpg,0,1,0,0,0,0
7154,7154,NP5,2019-02-08 22:53:07,25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_73.jpg,0,1,0,0,0,0
