,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
6852,phase1/blobs/cw18-2/cw18-2_13_25_2.jpg,consensus_of_2,0.0,2.0,5.0,phase1/10x_tiles/cw18-2/0/13/25.jpg,[893 726 256 256],None (label),0,1,1,0,1,0
6853,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_12_9_54.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/12/9.jpg,[1146  971  256  256],None (label),0,1,0,0,0,0
6854,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_4_32_1.jpg,NA (prediction),0.0042585159999999995,0.8029006999999999,0.97807217,8-3_UTSW_temporal_6E10/0/4/32.jpg,"[241, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
6855,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_21_47.jpg,NA (prediction),0.99591017,0.99909556,8.522158000000003e-05,NA37UCDtemporalgyri _4G8/0/14/21.jpg,"[205, 1280, 256, 256]",consensus_of_2,0,0,0,0,0,1
6856,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_17_21_37.jpg,NA (prediction),0.98283696,0.41288159999999996,0.0012388857000000001,NA27UCDtemporalgyri _4G8/0/17/21.jpg,"[1183, 1145, 256, 256]",consensus_of_2,0,1,0,0,0,0
6857,cw15-29/cw15-29_11_29_7.jpg,NA (prediction),0.0027801555,0.0042381706,0.9998759,cw15-29/0/11/29.jpg,"[553, 882, 256, 256]",consensus_of_2,0,0,1,0,0,0
6858,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_3_19_37.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/3/19.jpg,[204 992 256 256],None (label),0,1,0,0,0,0
6859,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_15_8.jpg,NA (prediction),0.40657645,0.96497136,0.0034700623,17-3_UTSW_temporal_6E10/0/10/15.jpg,"[1152, 90, 256, 256]",UG1,0,1,0,0,0,0
6860,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_26_16.jpg,NA (prediction),0.93485105,0.8367051,0.009139363000000001,40-3_UTSW_temporal_6E10/0/13/26.jpg,"[406, 555, 256, 256]",UG1,1,0,0,0,0,0
6861,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_17_29_85.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/17/29.jpg,[ 600 1254  256  256],None (label),1,0,0,0,0,0
6862,cw13-0/cw13-0_12_18_24.jpg,NA (prediction),0.030654882999999997,0.008607781,0.42319122,cw13-0/0/12/18.jpg,"[1238, 702, 256, 256]",UG1,0,0,0,1,0,0
6863,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_49.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/4/30.jpg,[1093 1161  256  256],None (label),0,1,0,0,0,0
6864,cw18-48/cw18-48_6_25_76.jpg,NA (prediction),0.10570959,0.01709412,0.7683966999999999,cw18-48/0/6/25.jpg,"[186, 341, 256, 256]",UG1,0,0,0,1,0,0
6865,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_24_12_1.jpg,consensus_of_2,0.0,2.0,2.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/24/12.jpg,[728  32 256 256],None (label),0,0,1,0,0,0
6866,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_6_3.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/9/6.jpg,[ 968 1280  256  256],None (label),1,0,0,0,0,0
6867,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_12_22_23.jpg,NA (prediction),0.47791833,0.9982401,2.6926127e-05,40-3_UTSW_temporal_6E10/0/12/22.jpg,"[0, 526, 256, 256]",consensus_of_2,1,0,0,0,0,0
6868,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_17_28_4.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/17/28.jpg,[ 81 393 256 256],None (label),1,0,0,0,0,0
6869,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_21_16_18.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/21/16.jpg,[590 249 256 256],None (label),0,1,0,0,0,0
6870,phase1/blobs/cw17-32/cw17-32_7_9_15.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw17-32/0/7/9.jpg,[676 222 256 256],None (label),1,0,0,0,0,0
6871,cw18-48/cw18-48_20_30_9.jpg,NA (prediction),0.9721877,0.6835888000000001,8.565636e-06,cw18-48/0/20/30.jpg,"[469, 1279, 256, 256]",consensus_of_2,0,1,0,0,0,0
6872,phase1/blobs/cw18-2/cw18-2_4_2_56.jpg,consensus_of_2,0.0,0.0,2.0,phase1/10x_tiles/cw18-2/0/4/2.jpg,[1248 1280  256  256],None (label),0,0,0,1,0,0
6873,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_15_5_5.jpg,NA (prediction),0.9937093000000001,0.022387395,2.110935e-06,NA23UCDtemporalgyri _4G8/0/15/5.jpg,"[226, 988, 256, 256]",UG1,1,0,0,0,0,0
6874,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_20_25_34.jpg,NA (prediction),0.00028805857000000005,0.19126374,0.99939835,NA23UCDtemporalgyri _4G8/0/20/25.jpg,"[350, 770, 256, 256]",consensus_of_2,0,0,1,0,0,0
6875,cw15-12/cw15-12_5_29_14.jpg,NA (prediction),0.06490978,0.04806418,0.65906465,cw15-12/0/5/29.jpg,"[1084, 96, 256, 256]",UG1,0,0,0,1,0,0
6876,cw15-29/cw15-29_14_31_0.jpg,NA (prediction),0.05796188,0.15428235,0.9474311,cw15-29/0/14/31.jpg,"[543, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
6877,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_20_25_35.jpg,NA (prediction),0.056903746,0.94218534,0.0043972624,NA23UCDtemporalgyri _4G8/0/20/25.jpg,"[156, 744, 256, 256]",consensus_of_2,0,1,0,0,0,0
6878,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_25_52.jpg,NA (prediction),0.9617669,0.98322797,2.07515e-05,NA37UCDtemporalgyri _4G8/0/6/25.jpg,"[471, 1234, 256, 256]",consensus_of_2,1,0,0,0,0,0
6879,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_4_14_30.jpg,NA (prediction),0.9833924,0.99818254,9.235716999999998e-05,17-3_UTSW_temporal_6E10/0/4/14.jpg,"[382, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
6880,cw15-29/cw15-29_14_29_5.jpg,NA (prediction),0.0019202663,3.8200906e-05,0.9961450999999999,cw15-29/0/14/29.jpg,"[47, 105, 256, 256]",UG1,0,0,0,1,0,0
6881,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_8_5.jpg,NA (prediction),0.083618656,0.013083413,0.27770284,NA28UCDtemporalgyri _4G8/0/19/8.jpg,"[874, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
6882,cw13-0/cw13-0_15_35_4.jpg,NA (prediction),0.0042404877,0.0011505302,0.92294395,cw13-0/0/15/35.jpg,"[382, 1280, 256, 256]",UG1,0,0,0,1,0,0
6883,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_7_20_11.jpg,NA (prediction),0.0010203058999999999,0.00491776,0.9997546999999999,NA15UCDtemporalgyri _4G8/0/7/20.jpg,"[481, 999, 256, 256]",consensus_of_2,0,0,1,0,0,0
6884,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_33_17.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/10/33.jpg,[ 935 1280  256  256],None (label),1,0,0,0,0,0
6885,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_6.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/13/9.jpg,[ 262 1219  256  256],None (label),0,0,1,0,0,0
6886,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_8_13_6.jpg,NA (prediction),0.9973379000000001,0.2379383,0.0010817735,40-3_UTSW_temporal_6E10/0/8/13.jpg,"[1221, 541, 256, 256]",UG1,1,0,0,0,0,0
6887,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_14_20_30.jpg,NA (prediction),0.25746820000000004,0.99953794,0.00079404423,8-3_UTSW_temporal_6E10/0/14/20.jpg,"[25, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
6888,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_26_26_11.jpg,NA (prediction),0.6603526999999999,0.96282566,0.00031155068,NA28UCDtemporalgyri _4G8/0/26/26.jpg,"[1057, 952, 256, 256]",UG1,0,1,0,0,0,0
6889,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_11_51.jpg,NA (prediction),0.99136716,0.9287985000000001,1.3221021e-05,NA37UCDtemporalgyri _4G8/0/9/11.jpg,"[360, 888, 256, 256]",consensus_of_2,0,1,0,0,0,0
6890,phase1/blobs/cw18-18/cw18-18_17_21_1.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/cw18-18/0/17/21.jpg,[  0   0 256 256],None (label),0,0,1,0,0,0
6891,cw15-29/cw15-29_2_7_6.jpg,NA (prediction),0.011287196000000001,0.21054026,0.9174791999999999,cw15-29/0/2/7.jpg,"[375, 8, 256, 256]",UG1,0,0,0,1,0,0
6892,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_27_27_23.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/27/27.jpg,[127 718 256 256],None (label),0,0,1,0,0,0
6893,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_26_50.jpg,NA (prediction),0.9733444,0.9832359,3.3348163e-06,NA37UCDtemporalgyri _4G8/0/7/26.jpg,"[172, 1251, 256, 256]",consensus_of_2,0,1,0,0,0,0
6894,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_29_23.jpg,NA (prediction),0.00063462637,0.0013946651999999999,0.9753881999999999,NA23UCDtemporalgyri _4G8/0/7/29.jpg,"[644, 589, 256, 256]",consensus_of_2,0,1,0,0,0,0
6895,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_24_20_1.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/24/20.jpg,[616 318 256 256],None (label),1,0,0,0,0,0
6896,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_20_16_14.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/20/16.jpg,[230 793 256 256],None (label),1,0,0,0,0,0
6897,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_3_23_28.jpg,NA (prediction),0.05320707,0.9420189,0.008535618,NA37UCDtemporalgyri _4G8/0/3/23.jpg,"[0, 628, 256, 256]",UG1,0,1,0,0,0,0
6898,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_7_25_1.jpg,NA (prediction),0.022814551000000002,0.008615809,0.96920186,NA28UCDtemporalgyri _4G8/0/7/25.jpg,"[1242, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
6899,cw18-48/cw18-48_11_21_6.jpg,NA (prediction),0.99987113,0.18603511,3.748503200000001e-07,cw18-48/0/11/21.jpg,"[373, 126, 256, 256]",consensus_of_2,1,0,0,0,0,0
6900,cw16-36/cw16-36_19_36_13.jpg,NA (prediction),0.00012715139,0.01373502,0.99980193,cw16-36/0/19/36.jpg,"[319, 786, 256, 256]",UG1,0,0,0,1,0,0
6901,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_24_16.jpg,NA (prediction),1.9331488e-05,0.2142038,0.99999535,NA15UCDtemporalgyri _4G8/0/14/24.jpg,"[0, 560, 256, 256]",UG1,0,0,1,0,0,0
6902,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_19_21_7.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/19/21.jpg,[923 476 256 256],None (label),1,0,0,0,0,0
6903,phase1/blobs/cw16-4/cw16-4_25_13_8.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/cw16-4/0/25/13.jpg,[ 867 1073  256  256],None (label),0,1,0,0,0,0
6904,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_8_42.jpg,NA (prediction),0.9272381,0.99891174,3.1769512e-05,NA37UCDtemporalgyri _4G8/0/16/8.jpg,"[1231, 189, 256, 256]",consensus_of_2,0,1,0,0,0,0
6905,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_44.jpg,consensus_of_2,5.0,1.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/5/24.jpg,[365 397 256 256],None (label),1,0,0,0,0,0
6906,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_27_23.jpg,NA (prediction),0.16393824,0.9495950999999999,0.009565284,17-3_UTSW_temporal_6E10/0/9/27.jpg,"[0, 973, 256, 256]",UG1,0,1,0,0,0,0
6907,cw18-48/cw18-48_22_32_10.jpg,NA (prediction),0.00095620786,0.003087745,0.9970686,cw18-48/0/22/32.jpg,"[274, 800, 256, 256]",UG1,0,0,0,1,0,0
6908,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_15_21_29.jpg,NA (prediction),0.99133307,0.9999759,2.8235208e-05,NA37UCDtemporalgyri _4G8/0/15/21.jpg,"[803, 957, 256, 256]",consensus_of_2,0,1,0,0,0,0
6909,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_4_9_18.jpg,NA (prediction),0.26924405,0.98548996,0.00029164075,17-3_UTSW_temporal_6E10/0/4/9.jpg,"[1280, 1095, 256, 256]",consensus_of_2,0,1,0,0,0,0
6910,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_13.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/8/25.jpg,[ 86 234 256 256],None (label),0,1,0,0,0,0
6911,phase1/blobs/cw17-32/cw17-32_17_10_1.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/17/10.jpg,[852   0 256 256],None (label),1,0,0,0,0,0
6912,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_16_31_4.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/16/31.jpg,[897  87 256 256],None (label),1,0,0,0,0,0
6913,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_36_5.jpg,NA (prediction),0.29195082,0.8861783000000001,0.051587258,NA28UCDtemporalgyri _4G8/0/21/36.jpg,"[1061, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
6914,cw16-36/cw16-36_17_31_3.jpg,NA (prediction),0.00040575184,0.0005910596,0.99745554,cw16-36/0/17/31.jpg,"[1280, 1076, 256, 256]",UG1,0,0,0,1,0,0
6915,cw15-12/cw15-12_28_39_119.jpg,NA (prediction),0.021210738,0.020642547,0.15725870000000006,cw15-12/0/28/39.jpg,"[255, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
6916,phase1/blobs/cw18-18/cw18-18_18_30_7.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/18/30.jpg,[664 616 256 256],None (label),1,0,0,0,0,0
6917,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_24_23.jpg,NA (prediction),0.0036508318,0.050187785,0.9181646000000001,NA23UCDtemporalgyri _4G8/0/8/24.jpg,"[165, 1280, 256, 256]",consensus_of_2,0,0,1,0,0,0
6918,phase1/blobs/cw17-32/cw17-32_21_36_6.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/21/36.jpg,[1139   87  256  256],None (label),1,0,0,0,0,0
6919,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_20_4_7.jpg,NA (prediction),0.998302,0.085969545,0.00028893572999999994,17-3_UTSW_temporal_6E10/0/20/4.jpg,"[1101, 211, 256, 256]",UG1,1,0,0,0,0,0
6920,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_21_24.jpg,NA (prediction),0.9372468,0.80535805,0.001601639,17-3_UTSW_temporal_6E10/0/11/21.jpg,"[1280, 851, 256, 256]",UG1,1,0,0,0,0,0
6921,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_20_28_7.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/20/28.jpg,[979 219 256 256],None (label),1,0,0,0,0,0
6922,cw15-29/cw15-29_15_5_28.jpg,NA (prediction),0.0014916714,2.8138193999999998e-05,0.9996075999999999,cw15-29/0/15/5.jpg,"[1280, 773, 256, 256]",UG1,0,0,0,1,0,0
6923,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_12_6_1.jpg,NA (prediction),3.075528e-06,0.6039319000000001,0.993475,NA7UCDtemporalgyri _4G8/0/12/6.jpg,"[194, 524, 256, 256]",consensus_of_2,0,0,1,0,0,0
6924,phase1/blobs/cw17-3/cw17-3_17_31_9.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/cw17-3/0/17/31.jpg,[  0 516 256 256],None (label),0,1,0,0,0,0
6925,cw15-29/cw15-29_6_9_4.jpg,NA (prediction),0.028449257999999998,1.1521760000000001e-05,0.9604889999999999,cw15-29/0/6/9.jpg,"[863, 1112, 256, 256]",UG1,0,0,0,1,0,0
6926,cw15-29/cw15-29_8_31_10.jpg,NA (prediction),0.0047751227,0.00013545761000000002,0.99775285,cw15-29/0/8/31.jpg,"[223, 359, 256, 256]",UG1,0,0,0,1,0,0
6927,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_10_11_9.jpg,NA (prediction),0.8744216999999999,0.9422386,0.0012275436,NA15UCDtemporalgyri _4G8/0/10/11.jpg,"[580, 674, 256, 256]",UG1,0,0,0,0,0,1
6928,phase1/blobs/cw17-41/cw17-41_2_26_6.jpg,UG1,0.0,1.0,1.0,phase1/10x_tiles/cw17-41/0/2/26.jpg,[300   9 256 256],None (label),0,1,0,0,0,0
6929,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_9_20_9.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/9/20.jpg,[536 466 256 256],None (label),1,0,0,0,0,0
6930,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_4_23_46.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/4/23.jpg,[ 931 1280  256  256],None (label),1,0,0,0,0,0
6931,phase1/blobs/cw17-41/cw17-41_2_26_12.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/cw17-41/0/2/26.jpg,[392 178 256 256],None (label),0,1,0,0,0,0
6932,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_19_0.jpg,NA (prediction),0.20626725,0.9696596,0.0019091998000000002,8-3_UTSW_temporal_6E10/0/6/19.jpg,"[348, 9, 256, 256]",UG1,1,0,0,0,0,0
6933,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_9_12_7.jpg,NA (prediction),0.00014731288,0.0040419498,0.9991116,NA15UCDtemporalgyri _4G8/0/9/12.jpg,"[427, 196, 256, 256]",consensus_of_2,0,0,1,0,0,0
6934,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_16_29_5.jpg,UG1,1.0,1.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/16/29.jpg,[252 943 256 256],None (label),1,0,0,0,0,0
6935,cw15-29/cw15-29_4_20_26.jpg,NA (prediction),0.0027588578000000002,0.0034813958000000002,0.99931335,cw15-29/0/4/20.jpg,"[1275, 887, 256, 256]",consensus_of_2,0,0,0,1,0,0
6936,cw13-0/cw13-0_11_13_24.jpg,NA (prediction),0.0020146058,0.0025514339,0.9985354,cw13-0/0/11/13.jpg,"[395, 318, 256, 256]",consensus_of_2,0,0,0,1,0,0
6937,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_25_61.jpg,NA (prediction),0.17774126,0.99999857,9.848726000000001e-05,40-3_UTSW_temporal_6E10/0/13/25.jpg,"[1022, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
6938,phase1/blobs/cw17-11/cw17-11_9_28_19.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-11/0/9/28.jpg,[1250  454  256  256],None (label),0,0,1,0,0,0
6939,phase1/blobs/cw17-11/cw17-11_19_30_5.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/cw17-11/0/19/30.jpg,[1158   11  256  256],None (label),1,0,0,0,0,0
6940,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_21_38.jpg,NA (prediction),0.3825745,0.9474206000000001,1.645732e-05,NA37UCDtemporalgyri _4G8/0/5/21.jpg,"[222, 1185, 256, 256]",UG1,0,1,0,0,0,0
6941,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_17.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/14/2.jpg,[1198 1212  256  256],None (label),0,1,0,0,0,0
6942,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_7_22_1.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/7/22.jpg,[108  15 256 256],None (label),0,1,0,0,0,0
6943,phase1/blobs/cw17-41/cw17-41_0_19_24.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/cw17-41/0/0/19.jpg,[325 371 256 256],None (label),0,0,0,1,0,0
6944,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_9_52.jpg,NA (prediction),0.9972747,0.9836642,2.7631165e-06,NA28UCDtemporalgyri _4G8/0/15/9.jpg,"[737, 1237, 256, 256]",consensus_of_2,0,1,0,0,0,0
6945,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_26_34_8.jpg,NA (prediction),0.9999002,0.081097394,1.8407325e-06,NA28UCDtemporalgyri _4G8/0/26/34.jpg,"[210, 446, 256, 256]",consensus_of_2,1,0,0,0,0,0
6946,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_23_70.jpg,NA (prediction),0.945284,0.99592674,0.00045982395999999995,NA37UCDtemporalgyri _4G8/0/17/23.jpg,"[531, 410, 256, 256]",consensus_of_2,0,1,0,0,0,0
6947,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_25_19.jpg,NA (prediction),0.16376573,0.9998983,2.2101502e-05,NA28UCDtemporalgyri _4G8/0/12/25.jpg,"[797, 232, 256, 256]",consensus_of_2,1,0,0,0,0,0
6948,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_17_24_26.jpg,NA (prediction),0.9546889999999999,0.47138643,0.0020237435,8-3_UTSW_temporal_6E10/0/17/24.jpg,"[1050, 640, 256, 256]",UG1,1,0,0,0,0,0
6949,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_20_29_32.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/20/29.jpg,[1280  786  256  256],None (label),0,1,0,0,0,0
6950,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_11_7.jpg,NA (prediction),0.9971774999999999,0.120925225,7.4658883e-06,NA15UCDtemporalgyri _4G8/0/14/11.jpg,"[1261, 613, 256, 256]",consensus_of_2,1,0,0,0,0,0
6951,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_2_18_7.jpg,NA (prediction),0.0769413,0.9994622,0.0163508,NA37UCDtemporalgyri _4G8/0/2/18.jpg,"[1021, 345, 256, 256]",consensus_of_2,0,1,0,0,0,0
6952,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_18_24_42.jpg,NA (prediction),0.9158752,0.9771428,4.793754e-06,NA37UCDtemporalgyri _4G8/0/18/24.jpg,"[148, 774, 256, 256]",consensus_of_2,0,1,0,0,0,0
6953,phase1/blobs/cw17-3/cw17-3_2_22_44.jpg,consensus_of_2,0.0,0.0,2.0,phase1/10x_tiles/cw17-3/0/2/22.jpg,[ 214 1059  256  256],None (label),0,0,1,0,0,0
6954,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_13_22_1.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/13/22.jpg,[1280    0  256  256],None (label),0,1,0,0,0,0
6955,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_22_1.jpg,NA (prediction),0.9999254999999999,0.045989614000000005,0.00017443702,NA28UCDtemporalgyri _4G8/0/22/22.jpg,"[323, 0, 256, 256]",consensus_of_2,1,0,0,0,0,0
6956,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_12_30.jpg,NA (prediction),0.9347388000000001,0.8534985999999999,0.00027139307,NA37UCDtemporalgyri _4G8/0/16/12.jpg,"[62, 1268, 256, 256]",consensus_of_2,0,1,0,0,0,0
6957,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_2_31_11.jpg,consensus_of_2,0.0,4.0,2.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/2/31.jpg,[1071 1157  256  256],None (label),0,1,0,0,0,0
6958,cw15-29/cw15-29_14_26_19.jpg,NA (prediction),0.00043011464999999995,0.04575678,0.9546046,cw15-29/0/14/26.jpg,"[587, 991, 256, 256]",consensus_of_2,0,0,1,0,0,0
6959,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_25_18.jpg,NA (prediction),0.0978694,0.25108007,0.19250304,NA28UCDtemporalgyri _4G8/0/8/25.jpg,"[958, 773, 256, 256]",consensus_of_2,0,1,0,0,0,0
6960,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_7_15_30.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/7/15.jpg,[ 45 743 256 256],None (label),0,0,1,0,0,0
