,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
1654,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_18_25_2.jpg,NA (prediction),0.8811926999999999,0.99679035,0.00011602662,8-3_UTSW_temporal_6E10/0/18/25.jpg,"[0, 1178, 256, 256]",consensus_of_2,0,1,0,0,0,0
1655,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_4_13.jpg,NA (prediction),0.00097497785,0.43461823,0.96137285,NA37UCDtemporalgyri _4G8/0/5/4.jpg,"[1091, 949, 256, 256]",consensus_of_2,0,1,0,0,0,0
1656,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_4_2.jpg,NA (prediction),0.7603477,0.9415745,0.00020146927,17-3_UTSW_temporal_6E10/0/11/4.jpg,"[828, 5, 256, 256]",consensus_of_2,0,1,0,0,0,0
1657,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_40.jpg,NA (prediction),0.99974877,0.39586532,4.087736e-07,17-3_UTSW_temporal_6E10/0/10/27.jpg,"[386, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
1658,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_11_9_28.jpg,NA (prediction),0.94554496,0.8735839,1.1769802e-06,NA27UCDtemporalgyri _4G8/0/11/9.jpg,"[1249, 1234, 256, 256]",consensus_of_2,1,1,0,0,0,0
1659,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_21_38.jpg,NA (prediction),0.987245,0.98983556,0.00022303624,NA37UCDtemporalgyri _4G8/0/14/21.jpg,"[205, 1205, 256, 256]",consensus_of_2,0,1,0,0,0,0
1660,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_2_22_5.jpg,NA (prediction),0.39483213,0.99956805,0.045086697,NA37UCDtemporalgyri _4G8/0/2/22.jpg,"[859, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
1661,cw15-29/cw15-29_17_5_2.jpg,NA (prediction),0.958578,0.77252495,8.651268e-05,cw15-29/0/17/5.jpg,"[273, 764, 256, 256]",consensus_of_2,0,1,0,0,0,0
1662,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_20_24.jpg,NA (prediction),0.99857104,0.99822384,1.8816384e-06,NA37UCDtemporalgyri _4G8/0/8/20.jpg,"[0, 862, 256, 256]",consensus_of_2,0,1,0,0,0,0
1663,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_4_17_13.jpg,NA (prediction),0.99961734,0.95231193,1.1935408e-06,17-3_UTSW_temporal_6E10/0/4/17.jpg,"[1280, 513, 256, 256]",consensus_of_2,1,1,0,0,0,0
1664,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_8_21_7.jpg,NA (prediction),0.07307294,0.016043391,0.6234764,NA7UCDtemporalgyri _4G8/0/8/21.jpg,"[793, 1067, 256, 256]",consensus_of_2,0,0,1,0,1,0
1665,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_29_9.jpg,NA (prediction),0.015149435,0.010624916000000002,0.1179503,NA28UCDtemporalgyri _4G8/0/8/29.jpg,"[55, 600, 256, 256]",consensus_of_2,0,0,0,1,0,0
1666,cw13-0/cw13-0_15_22_3.jpg,NA (prediction),0.00014467671,0.02683776,0.094235115,cw13-0/0/15/22.jpg,"[76, 232, 256, 256]",consensus_of_2,0,0,0,1,0,0
1667,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_8_7.jpg,NA (prediction),0.026121035,0.029441722000000007,0.60725266,NA28UCDtemporalgyri _4G8/0/21/8.jpg,"[336, 91, 256, 256]",consensus_of_2,0,0,0,1,0,0
1668,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_9_24_3.jpg,NA (prediction),6.242304e-05,0.022638762000000003,0.99854505,NA23UCDtemporalgyri _4G8/0/9/24.jpg,"[205, 35, 256, 256]",consensus_of_2,0,0,1,0,1,0
1669,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_8_12_13.jpg,NA (prediction),5.5775196e-05,2.373476e-05,0.9999932,NA15UCDtemporalgyri _4G8/0/8/12.jpg,"[777, 706, 256, 256]",consensus_of_2,0,0,1,0,0,0
1670,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_5_24.jpg,NA (prediction),0.9100899,0.9998808,1.1478342e-05,NA37UCDtemporalgyri _4G8/0/8/5.jpg,"[1280, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
1671,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_22.jpg,NA (prediction),0.90208304,0.999835,1.490794e-05,17-3_UTSW_temporal_6E10/0/10/11.jpg,"[0, 480, 256, 256]",consensus_of_2,0,1,0,0,1,0
1672,cw15-29/cw15-29_14_26_18.jpg,NA (prediction),2.2568827e-05,0.012053472,0.99106103,cw15-29/0/14/26.jpg,"[289, 978, 256, 256]",consensus_of_2,0,0,1,1,0,0
1673,cw13-0/cw13-0_14_22_28.jpg,NA (prediction),0.0005031898000000001,0.0010295111,0.99986243,cw13-0/0/14/22.jpg,"[92, 650, 256, 256]",consensus_of_2,0,0,0,1,0,0
1674,cw15-12/cw15-12_28_37_68.jpg,NA (prediction),0.006000708299999999,0.21499659,0.09316991,cw15-12/0/28/37.jpg,"[1119, 989, 256, 256]",consensus_of_2,0,0,0,1,0,0
1675,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_11_59.jpg,NA (prediction),0.059085604000000014,0.999819,1.4804318e-05,17-3_UTSW_temporal_6E10/0/14/11.jpg,"[338, 1241, 256, 256]",consensus_of_2,0,1,0,0,0,0
1676,cw13-0/cw13-0_11_13_42.jpg,NA (prediction),0.042976286,0.3137723,0.36013720000000005,cw13-0/0/11/13.jpg,"[17, 379, 256, 256]",consensus_of_2,0,0,0,1,0,0
1677,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_10_11_35.jpg,NA (prediction),0.9467538,0.96232927,7.2268995e-06,40-3_UTSW_temporal_6E10/0/10/11.jpg,"[369, 692, 256, 256]",consensus_of_2,0,1,0,0,0,0
1678,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_25_5.jpg,NA (prediction),0.0035584762,0.99993527,0.00021711321,17-3_UTSW_temporal_6E10/0/14/25.jpg,"[241, 54, 256, 256]",consensus_of_2,0,1,0,0,1,0
1679,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_17_24_4.jpg,NA (prediction),0.0007058853500000001,0.019564437,0.9970306,NA15UCDtemporalgyri _4G8/0/17/24.jpg,"[228, 1280, 256, 256]",consensus_of_2,0,0,1,0,0,0
1680,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_19_39_4.jpg,NA (prediction),0.0034811904,0.9999682,0.9860427,8-3_UTSW_temporal_6E10/0/19/39.jpg,"[69, 127, 256, 256]",consensus_of_2,0,1,0,0,0,0
1681,cw15-29/cw15-29_15_27_5.jpg,NA (prediction),0.0036077986,0.46239015,0.9889291,cw15-29/0/15/27.jpg,"[517, 82, 256, 256]",consensus_of_2,0,0,1,0,1,0
1682,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_27_18.jpg,NA (prediction),1.0,0.0005934221599999999,1.6689588999999998e-10,NA28UCDtemporalgyri _4G8/0/15/27.jpg,"[989, 1057, 256, 256]",consensus_of_2,1,0,0,0,0,0
1683,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_6_37.jpg,NA (prediction),0.99738663,0.9914051,4.700328e-05,17-3_UTSW_temporal_6E10/0/9/6.jpg,"[1280, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
1684,cw13-0/cw13-0_14_22_27.jpg,NA (prediction),0.016243458,0.10089834,0.4620063,cw13-0/0/14/22.jpg,"[229, 561, 256, 256]",consensus_of_2,0,0,0,1,0,0
1685,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_17_22_59.jpg,NA (prediction),0.47792768,0.958741,0.0003767036,NA27UCDtemporalgyri _4G8/0/17/22.jpg,"[858, 1273, 256, 256]",consensus_of_2,0,1,0,0,0,0
1686,cw15-29/cw15-29_11_29_6.jpg,NA (prediction),0.00040655158,6.5157656e-05,1.0,cw15-29/0/11/29.jpg,"[560, 792, 256, 256]",consensus_of_2,0,0,1,0,0,0
1687,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_27_90.jpg,NA (prediction),0.9997619,0.38624886,1.5261216999999996e-06,NA28UCDtemporalgyri _4G8/0/11/27.jpg,"[526, 77, 256, 256]",consensus_of_2,0,1,0,0,0,0
1688,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_20_44.jpg,NA (prediction),0.020118318,0.99935657,0.00047596273,NA28UCDtemporalgyri _4G8/0/20/20.jpg,"[848, 829, 256, 256]",consensus_of_2,0,1,0,0,0,0
1689,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_24_16.jpg,NA (prediction),0.00036290163,0.21775317,0.38015077,NA23UCDtemporalgyri _4G8/0/8/24.jpg,"[197, 1105, 256, 256]",consensus_of_2,0,0,1,0,0,0
1690,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_28_15.jpg,NA (prediction),0.8622962,0.20734371,3.27414e-05,NA28UCDtemporalgyri _4G8/0/13/28.jpg,"[956, 92, 256, 256]",consensus_of_2,0,1,0,1,0,0
1691,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_9_54.jpg,NA (prediction),0.9717211,0.91899747,1.1118627e-06,17-3_UTSW_temporal_6E10/0/12/9.jpg,"[974, 1041, 256, 256]",consensus_of_2,0,1,0,0,0,0
1692,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_5_17.jpg,NA (prediction),0.96163076,0.80814576,2.2748174e-05,NA28UCDtemporalgyri _4G8/0/17/5.jpg,"[120, 486, 256, 256]",consensus_of_2,0,1,0,0,0,0
1693,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_21_30_26.jpg,NA (prediction),0.0009918705,0.99883527,0.9660198,8-3_UTSW_temporal_6E10/0/21/30.jpg,"[1074, 828, 256, 256]",consensus_of_2,0,1,0,0,0,0
1694,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_8_20_6.jpg,NA (prediction),0.97619766,0.99849725,3.2975724e-05,40-3_UTSW_temporal_6E10/0/8/20.jpg,"[466, 198, 256, 256]",consensus_of_2,0,1,0,0,0,0
1695,cw18-48/cw18-48_20_30_4.jpg,NA (prediction),0.9646109,0.65833473,1.1929378e-05,cw18-48/0/20/30.jpg,"[53, 748, 256, 256]",consensus_of_2,0,1,0,0,0,0
1696,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_11_1.jpg,NA (prediction),0.93560845,0.99993217,4.4709302e-07,NA37UCDtemporalgyri _4G8/0/17/11.jpg,"[992, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
1697,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_8_57.jpg,NA (prediction),0.90368044,0.9959603,1.224732e-05,NA37UCDtemporalgyri _4G8/0/10/8.jpg,"[0, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
1698,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_9_22_6.jpg,NA (prediction),0.9458985,0.006826036,0.020257019,NA23UCDtemporalgyri _4G8/0/9/22.jpg,"[0, 201, 256, 256]",consensus_of_2,0,1,0,0,0,0
1699,cw13-0/cw13-0_24_14_9.jpg,NA (prediction),1.0548126e-05,4.87378e-07,0.9942035,cw13-0/0/24/14.jpg,"[1280, 357, 256, 256]",consensus_of_2,0,0,0,1,0,0
1700,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_18_39.jpg,NA (prediction),0.97472614,0.9694763,0.0011949901,NA37UCDtemporalgyri _4G8/0/4/18.jpg,"[1280, 547, 256, 256]",consensus_of_2,0,1,0,0,0,0
1701,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_14_24_0.jpg,NA (prediction),4.649909e-05,0.027675742000000003,0.995871,8-3_UTSW_temporal_6E10/0/14/24.jpg,"[359, 802, 256, 256]",consensus_of_2,0,0,1,0,0,0
1702,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_8_21_75.jpg,NA (prediction),0.0002051076,0.18929976,0.97860205,NA27UCDtemporalgyri _4G8/0/8/21.jpg,"[121, 98, 256, 256]",consensus_of_2,0,0,0,1,0,1
1703,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_10_9_1.jpg,NA (prediction),0.00025410723,0.19671145,0.9775979,NA7UCDtemporalgyri _4G8/0/10/9.jpg,"[0, 236, 256, 256]",consensus_of_2,0,0,1,0,0,0
1704,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_8_25.jpg,NA (prediction),0.9981487,0.9993081,3.6689894e-06,NA28UCDtemporalgyri _4G8/0/16/8.jpg,"[415, 694, 256, 256]",consensus_of_2,1,1,0,0,1,0
1705,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_27_11.jpg,NA (prediction),0.99837303,0.7219969,3.609311e-06,NA28UCDtemporalgyri _4G8/0/11/27.jpg,"[971, 68, 256, 256]",consensus_of_2,0,1,0,0,0,0
1706,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_2_21_8.jpg,NA (prediction),0.96684194,0.85864973,1.1023311000000003e-05,17-3_UTSW_temporal_6E10/0/2/21.jpg,"[1280, 1043, 256, 256]",consensus_of_2,0,1,0,0,0,0
1707,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_12_26.jpg,NA (prediction),0.9859072,0.9854676,0.0003439919,NA37UCDtemporalgyri _4G8/0/16/12.jpg,"[57, 1204, 256, 256]",consensus_of_2,0,1,0,0,0,0
1708,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_2_4_3.jpg,NA (prediction),1.7628110000000002e-05,0.34408979999999995,0.994689,NA7UCDtemporalgyri _4G8/0/2/4.jpg,"[955, 1229, 256, 256]",consensus_of_2,0,0,1,0,1,0
1709,cw13-0/cw13-0_6_0_18.jpg,NA (prediction),0.010603314,0.009524788,0.9048141,cw13-0/0/6/0.jpg,"[511, 204, 256, 256]",consensus_of_2,0,0,0,1,0,0
1710,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_22_23.jpg,NA (prediction),0.0052867797,0.12299694,0.6506491999999999,NA28UCDtemporalgyri _4G8/0/8/22.jpg,"[1280, 774, 256, 256]",consensus_of_2,0,0,0,1,0,0
1711,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_2_62.jpg,NA (prediction),0.38752684,0.9988777,1.11551535e-05,NA37UCDtemporalgyri _4G8/0/9/2.jpg,"[202, 806, 256, 256]",consensus_of_2,0,1,0,0,0,0
1712,cw16-36/cw16-36_5_27_5.jpg,NA (prediction),0.0013790322,0.002453078,0.9280857,cw16-36/0/5/27.jpg,"[1280, 679, 256, 256]",consensus_of_2,0,0,0,1,0,0
1713,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_4_26.jpg,NA (prediction),0.0336457,0.0038871893,0.38444167,NA28UCDtemporalgyri _4G8/0/17/4.jpg,"[43, 96, 256, 256]",consensus_of_2,0,0,0,1,0,0
1714,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_17_22_54.jpg,NA (prediction),1.0,0.03746418,4.712968e-11,NA27UCDtemporalgyri _4G8/0/17/22.jpg,"[905, 1148, 256, 256]",consensus_of_2,1,0,0,0,0,0
1715,cw18-48/cw18-48_26_24_10.jpg,NA (prediction),0.24037015,0.97683334,0.0036274837,cw18-48/0/26/24.jpg,"[735, 460, 256, 256]",consensus_of_2,0,0,0,1,0,0
1716,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_18_8_6.jpg,NA (prediction),0.98858225,0.33819368,0.0040413886,NA15UCDtemporalgyri _4G8/0/18/8.jpg,"[600, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
1717,cw15-29/cw15-29_2_7_23.jpg,NA (prediction),0.18954223,0.43282723,0.48722774,cw15-29/0/2/7.jpg,"[97, 458, 256, 256]",consensus_of_2,0,0,0,1,0,0
1718,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_18_24_34.jpg,NA (prediction),0.88731015,0.99977607,8.241789e-05,NA37UCDtemporalgyri _4G8/0/18/24.jpg,"[47, 699, 256, 256]",consensus_of_2,0,1,0,0,0,0
1719,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_10_32_1.jpg,NA (prediction),0.00057000597,0.0011915682,0.9999341,NA15UCDtemporalgyri _4G8/0/10/32.jpg,"[668, 377, 256, 256]",consensus_of_2,0,0,1,0,0,0
1720,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_31_10.jpg,NA (prediction),0.5820401999999999,0.9938753,4.297653e-05,8-3_UTSW_temporal_6E10/0/6/31.jpg,"[280, 817, 256, 256]",consensus_of_2,0,0,0,0,1,1
1721,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_23_17_65.jpg,NA (prediction),0.0006853101,0.35318112,0.91329825,NA27UCDtemporalgyri _4G8/0/23/17.jpg,"[137, 313, 256, 256]",consensus_of_2,0,0,0,1,1,0
1722,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_16_1.jpg,NA (prediction),0.99931026,0.96211606,2.8770342e-05,NA23UCDtemporalgyri _4G8/0/14/16.jpg,"[750, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
1723,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_13_23_20.jpg,NA (prediction),0.004280474,0.27735943,0.86942476,NA15UCDtemporalgyri _4G8/0/13/23.jpg,"[1280, 830, 256, 256]",consensus_of_2,0,0,0,1,0,0
1724,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_28_20.jpg,NA (prediction),0.9994899,0.008434973,6.293114000000001e-05,NA28UCDtemporalgyri _4G8/0/12/28.jpg,"[897, 854, 256, 256]",consensus_of_2,0,1,0,0,0,0
1725,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_8_39.jpg,NA (prediction),0.99683565,0.95905626,2.8736606e-06,NA37UCDtemporalgyri _4G8/0/9/8.jpg,"[515, 1245, 256, 256]",consensus_of_2,1,1,0,0,0,0
1726,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_24_57.jpg,NA (prediction),0.99181914,0.8657097,2.052471e-05,NA28UCDtemporalgyri _4G8/0/9/24.jpg,"[413, 0, 256, 256]",consensus_of_2,0,1,0,0,1,0
1727,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_8_44.jpg,NA (prediction),8.367924e-06,7.937085e-06,0.99998236,NA28UCDtemporalgyri _4G8/0/18/8.jpg,"[302, 713, 256, 256]",consensus_of_2,0,0,0,1,0,0
1728,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_33_6.jpg,NA (prediction),0.0010455408,0.9823788,0.99756384,NA23UCDtemporalgyri _4G8/0/14/33.jpg,"[151, 653, 256, 256]",consensus_of_2,0,0,1,0,1,0
1729,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_24_42.jpg,NA (prediction),0.05555867,0.99984276,1.3903205e-05,NA28UCDtemporalgyri _4G8/0/12/24.jpg,"[337, 427, 256, 256]",consensus_of_2,0,1,0,0,0,0
1730,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_12_13_6.jpg,NA (prediction),2.8288603e-06,0.008034902,0.99999964,NA15UCDtemporalgyri _4G8/0/12/13.jpg,"[21, 261, 256, 256]",consensus_of_2,0,0,1,0,0,0
1731,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_15_32_0.jpg,NA (prediction),0.080339395,0.0030842859000000003,0.9997832,NA15UCDtemporalgyri _4G8/0/15/32.jpg,"[202, 0, 256, 256]",consensus_of_2,0,0,1,0,1,0
1732,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_15_13_10.jpg,NA (prediction),0.9997588,0.33498567,6.198510500000001e-07,NA15UCDtemporalgyri _4G8/0/15/13.jpg,"[871, 259, 256, 256]",consensus_of_2,1,0,0,0,0,0
1733,cw18-48/cw18-48_27_22_24.jpg,NA (prediction),0.99999595,0.36673507,1.01352e-05,cw18-48/0/27/22.jpg,"[354, 321, 256, 256]",consensus_of_2,1,0,0,0,0,0
1734,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_18_29_74.jpg,NA (prediction),0.99886024,0.13708499,3.3790835000000004e-05,NA23UCDtemporalgyri _4G8/0/18/29.jpg,"[646, 878, 256, 256]",consensus_of_2,1,0,0,0,1,0
1735,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_12_4.jpg,NA (prediction),0.96545756,0.9999918,5.678123e-06,NA37UCDtemporalgyri _4G8/0/13/12.jpg,"[1280, 18, 256, 256]",consensus_of_2,0,1,0,0,0,0
1736,cw18-48/cw18-48_3_11_27.jpg,NA (prediction),0.9988494,0.95053464,2.1306207e-05,cw18-48/0/3/11.jpg,"[1222, 1261, 256, 256]",consensus_of_2,1,1,0,0,0,0
1737,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_17_8_34.jpg,NA (prediction),0.99760926,0.8191291,0.023802394,NA15UCDtemporalgyri _4G8/0/17/8.jpg,"[711, 956, 256, 256]",consensus_of_2,0,0,0,1,0,0
1738,cw15-29/cw15-29_3_31_26.jpg,NA (prediction),0.014578063999999996,0.07824593,0.71169597,cw15-29/0/3/31.jpg,"[928, 112, 256, 256]",consensus_of_2,0,0,0,1,0,0
1739,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_9_1.jpg,NA (prediction),0.25067392,0.053652298,0.99265677,NA28UCDtemporalgyri _4G8/0/23/9.jpg,"[1248, 0, 256, 256]",consensus_of_2,0,1,0,0,1,0
1740,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_7_16_16.jpg,NA (prediction),0.9403446,0.98517656,2.2454308e-06,40-3_UTSW_temporal_6E10/0/7/16.jpg,"[861, 343, 256, 256]",consensus_of_2,0,1,0,0,0,0
1741,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_5_17_4.jpg,NA (prediction),5.7400128e-05,0.005911274,0.999997,NA15UCDtemporalgyri _4G8/0/5/17.jpg,"[86, 579, 256, 256]",consensus_of_2,0,0,1,0,0,0
1742,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_11_16.jpg,NA (prediction),0.9127261,0.9973822,0.00015972767,NA28UCDtemporalgyri _4G8/0/22/11.jpg,"[1018, 297, 256, 256]",consensus_of_2,0,1,0,0,0,0
1743,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_10_11_27.jpg,NA (prediction),0.09559446,0.011965585,0.9189728,NA15UCDtemporalgyri _4G8/0/10/11.jpg,"[1144, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
1744,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_17_34_0.jpg,NA (prediction),1.6779254999999998e-07,0.07556127,0.9999969,8-3_UTSW_temporal_6E10/0/17/34.jpg,"[106, 276, 256, 256]",consensus_of_2,0,0,1,0,0,0
1745,cw18-48/cw18-48_15_7_85.jpg,NA (prediction),0.02398581,0.4243981,0.15226091,cw18-48/0/15/7.jpg,"[524, 480, 256, 256]",consensus_of_2,0,0,0,1,0,0
1746,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_22_84.jpg,NA (prediction),0.99999976,0.03773441,9.265559000000002e-09,NA28UCDtemporalgyri _4G8/0/13/22.jpg,"[848, 16, 256, 256]",consensus_of_2,1,0,0,0,0,0
1747,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_28_32.jpg,NA (prediction),0.91225284,0.98982155,5.560127e-06,NA37UCDtemporalgyri _4G8/0/14/28.jpg,"[228, 869, 256, 256]",consensus_of_2,0,1,0,0,0,0
1748,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_21_41.jpg,NA (prediction),0.16179761,0.9962561,0.0014876534,8-3_UTSW_temporal_6E10/0/7/21.jpg,"[1130, 202, 256, 256]",consensus_of_2,0,1,0,0,0,0
1749,cw13-0/cw13-0_11_15_29.jpg,NA (prediction),0.006058536,0.0015934334,0.3785432,cw13-0/0/11/15.jpg,"[594, 464, 256, 256]",consensus_of_2,0,0,0,1,0,0
1750,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_34_21.jpg,NA (prediction),0.9998548,0.48315486,2.8361999e-06,NA28UCDtemporalgyri _4G8/0/24/34.jpg,"[2, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
1751,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_8_21_4.jpg,NA (prediction),0.00044744744,0.80213445,0.55665386,NA7UCDtemporalgyri _4G8/0/8/21.jpg,"[1280, 123, 256, 256]",consensus_of_2,0,0,1,0,1,0
1752,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_17_21.jpg,NA (prediction),0.27757370000000003,0.984657,0.0005262591,NA28UCDtemporalgyri _4G8/0/23/17.jpg,"[601, 361, 256, 256]",consensus_of_2,0,1,0,1,0,0
1753,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_31_16.jpg,NA (prediction),1.7095032000000002e-05,1.1937903e-05,0.9916053,NA28UCDtemporalgyri _4G8/0/13/31.jpg,"[0, 489, 256, 256]",consensus_of_2,0,0,0,1,0,0
1754,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_2_18_5.jpg,NA (prediction),0.001477276,0.9946995,0.93675447,NA37UCDtemporalgyri _4G8/0/2/18.jpg,"[905, 250, 256, 256]",consensus_of_2,0,1,0,0,0,0
1755,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_8_24.jpg,NA (prediction),0.92693275,0.99311227,9.526812e-06,17-3_UTSW_temporal_6E10/0/16/8.jpg,"[29, 662, 256, 256]",consensus_of_2,0,1,0,0,0,0
1756,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_9_23_9.jpg,NA (prediction),0.3377701,0.5458911,0.5300333,NA23UCDtemporalgyri _4G8/0/9/23.jpg,"[353, 638, 256, 256]",consensus_of_2,0,0,0,1,0,0
1757,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_8_5_8.jpg,NA (prediction),0.9988771,0.8848849,6.243733000000001e-05,17-3_UTSW_temporal_6E10/0/8/5.jpg,"[269, 193, 256, 256]",consensus_of_2,0,1,0,0,1,0
1758,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_12_0.jpg,NA (prediction),0.9746685,0.998103,4.0520394e-05,NA37UCDtemporalgyri _4G8/0/13/12.jpg,"[1201, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
