,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
4537,4537,4537,4537,1237,cw18-48/cw18-48_8_21_10.jpg,NA (prediction),0.9832781,0.39279777,0.00011756475,cw18-48/0/8/21.jpg,"[847, 766, 256, 256]",NP5,0,1,0,0,0,0
4538,4538,4538,4538,2199,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_7_12_15.jpg,NA (prediction),1.6609616e-05,0.0043750755,0.9994917,NA15UCDtemporalgyri _4G8/0/7/12.jpg,"[880, 1155, 256, 256]",NP5,0,0,1,0,0,0
4539,4539,4539,4539,2280,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_14_15_55.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/14/15.jpg,[1280  768  256  256],None (label),0,1,0,0,1,0
4540,4540,4540,4540,894,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_20_28_14.jpg,NA (prediction),0.9573772,0.03528368,0.0008371721000000001,8-3_UTSW_temporal_6E10/0/20/28.jpg,"[737, 1041, 256, 256]",NP5,0,1,0,0,0,0
4541,4541,4541,4541,5428,cw15-29/cw15-29_13_28_5.jpg,NA (prediction),0.0026331148,1.7439312e-05,0.9993538,cw15-29/0/13/28.jpg,"[1280, 382, 256, 256]",consensus_of_2,0,0,1,0,1,0
4542,4542,4542,4542,434,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_11_21_45.jpg,NA (prediction),0.43204224,0.8079999,0.0035823665,NA37UCDtemporalgyri _4G8/0/11/21.jpg,"[1049, 1280, 256, 256]",NP5,0,1,0,0,0,0
4543,4543,4543,4543,3379,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_11_5.jpg,NA (prediction),0.97139853,0.90032715,0.00015888069,NA37UCDtemporalgyri _4G8/0/8/11.jpg,"[663, 158, 256, 256]",consensus_of_2,0,1,0,0,0,0
4544,4544,4544,4544,95,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_15_3_24.jpg,NA (prediction),0.9843401,0.35739344,1.1463388e-05,17-3_UTSW_temporal_6E10/0/15/3.jpg,"[12, 303, 256, 256]",NP5,1,0,0,0,1,0
4545,4545,4545,4545,2700,cw13-0/cw13-0_25_22_26.jpg,NA (prediction),1.1826097e-05,4.4715813e-05,0.99824345,cw13-0/0/25/22.jpg,"[1280, 1186, 256, 256]",NP5,0,0,0,0,1,0
4546,4546,4546,4546,6276,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_14_6.jpg,NA (prediction),0.004956974,0.68848485,0.9788052,NA37UCDtemporalgyri _4G8/0/9/14.jpg,"[0, 919, 256, 256]",consensus_of_2,0,1,0,0,0,0
4547,4547,4547,4547,1784,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_13_34_3.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/13/34.jpg,[282   0 256 256],None (label),0,1,0,0,0,0
4548,4548,4548,4548,3182,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_7_80.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/9/7.jpg,[ 196 1110  256  256],None (label),0,1,0,0,0,0
4549,4549,4549,4549,494,phase1/blobs/NA42UCDtemporalgyri _4G8/NA42UCDtemporalgyri _4G8_14_26_18.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/NA42UCDtemporalgyri _4G8/0/14/26.jpg,[1140  496  256  256],None (label),0,1,0,0,0,0
4550,4550,4550,4550,4144,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_16_6.jpg,NA (prediction),0.14076367,0.9998023,7.045668499999999e-05,NA23UCDtemporalgyri _4G8/0/14/16.jpg,"[548, 19, 256, 256]",consensus_of_2,0,1,0,0,0,0
4551,4551,4551,4551,1531,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_6_8_15.jpg,NA (prediction),0.6498979,0.74500406,0.00096248084,40-3_UTSW_temporal_6E10/0/6/8.jpg,"[129, 666, 256, 256]",NP5,0,1,0,0,0,0
4552,4552,4552,4552,2860,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_30_7.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/9/30.jpg,[   0 1198  256  256],None (label),1,0,0,0,0,0
4553,4553,4553,4553,4078,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_30_5.jpg,NA (prediction),0.3887645,0.98824346,0.00027528882000000003,NA37UCDtemporalgyri _4G8/0/14/30.jpg,"[0, 202, 256, 256]",consensus_of_2,0,1,0,0,0,0
4554,4554,4554,4554,6,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_3_29.jpg,NA (prediction),0.5708316,0.8815999,0.00050444005,NA28UCDtemporalgyri _4G8/0/16/3.jpg,"[1024, 674, 256, 256]",NP5,0,1,0,0,0,0
4555,4555,4555,4555,5437,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_13_23_19.jpg,NA (prediction),0.0031383007,0.30774185,0.9607449,NA15UCDtemporalgyri _4G8/0/13/23.jpg,"[1280, 796, 256, 256]",consensus_of_2,0,0,0,1,0,0
4556,4556,4556,4556,2897,phase1/blobs/cw18-10/cw18-10_18_27_11.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw18-10/0/18/27.jpg,[399 295 256 256],None (label),0,1,0,0,0,0
4557,4557,4557,4557,366,phase1/blobs/cw18-33/cw18-33_10_32_10.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw18-33/0/10/32.jpg,[1280  671  256  256],None (label),1,0,0,0,0,0
4558,4558,4558,4558,849,phase1/blobs/cw16-4/cw16-4_12_33_4.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/cw16-4/0/12/33.jpg,[1280  334  256  256],None (label),1,0,0,0,0,0
4559,4559,4559,4559,4510,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_33_25.jpg,NA (prediction),0.06646479,0.99916804,1.6097094e-05,NA28UCDtemporalgyri _4G8/0/16/33.jpg,"[115, 306, 256, 256]",consensus_of_2,0,1,0,0,1,0
4560,4560,4560,4560,3757,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_8_15.jpg,NA (prediction),0.9019552,0.99975806,0.0001362065,NA37UCDtemporalgyri _4G8/0/10/8.jpg,"[423, 345, 256, 256]",consensus_of_2,0,1,0,0,0,0
4561,4561,4561,4561,1920,cw13-0/cw13-0_11_12_29.jpg,NA (prediction),0.0011539063,0.04121686,0.8447416999999999,cw13-0/0/11/12.jpg,"[268, 1190, 256, 256]",NP5,0,0,0,0,1,0
4562,4562,4562,4562,5700,cw13-0/cw13-0_15_21_7.jpg,NA (prediction),0.0004852499400000001,0.0049263122,0.97057927,cw13-0/0/15/21.jpg,"[718, 233, 256, 256]",consensus_of_2,0,0,0,0,1,0
4563,4563,4563,4563,2653,phase1/blobs/cw18-10/cw18-10_17_36_3.jpg,consensus_of_2,0.0,1.0,4.0,phase1/10x_tiles/cw18-10/0/17/36.jpg,[372   0 256 256],None (label),0,0,1,0,1,0
4564,4564,4564,4564,3503,phase1/blobs/cw18-33/cw18-33_9_9_7.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw18-33/0/9/9.jpg,[1072  301  256  256],None (label),0,1,0,0,0,0
4565,4565,4565,4565,1541,phase1/blobs/cw17-32/cw17-32_18_21_23.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/18/21.jpg,[1079  648  256  256],None (label),1,0,0,0,0,0
4566,4566,4566,4566,1546,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_10_1.jpg,NA (prediction),0.97576743,0.5957568,5.4147467e-06,NA37UCDtemporalgyri _4G8/0/13/10.jpg,"[324, 0, 256, 256]",NP5,0,1,0,0,0,0
4567,4567,4567,4567,5292,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_25_11.jpg,NA (prediction),0.0025618284,0.9253051,0.21386904,NA28UCDtemporalgyri _4G8/0/9/25.jpg,"[234, 66, 256, 256]",consensus_of_2,0,1,0,0,0,0
4568,4568,4568,4568,322,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_3_10_5.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/3/10.jpg,[937 696 256 256],None (label),0,1,0,0,0,0
4569,4569,4569,4569,2031,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_5_17_5.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/5/17.jpg,[271 269 256 256],None (label),1,0,0,0,0,0
4570,4570,4570,4570,813,phase1/blobs/cw18-33/cw18-33_9_9_7.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw18-33/0/9/9.jpg,[1072  301  256  256],None (label),0,1,0,0,0,0
4571,4571,4571,4571,2528,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_11_15_1.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/11/15.jpg,[1007  190  256  256],None (label),0,0,1,0,0,0
4572,4572,4572,4572,5822,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_19_19.jpg,NA (prediction),0.031532746,4.379802e-05,0.9791484,NA28UCDtemporalgyri _4G8/0/21/19.jpg,"[975, 769, 256, 256]",consensus_of_2,0,0,0,0,1,0
4573,4573,4573,4573,922,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_15_5_50.jpg,NA (prediction),0.953444,0.3091192,2.8363268e-06,NA37UCDtemporalgyri _4G8/0/15/5.jpg,"[5, 1280, 256, 256]",NP5,1,0,0,0,0,0
4574,4574,4574,4574,5637,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_11_3.jpg,NA (prediction),0.0005667361,2.3753848e-05,0.9994629,NA28UCDtemporalgyri _4G8/0/24/11.jpg,"[0, 0, 256, 256]",consensus_of_2,0,0,0,0,1,1
4575,4575,4575,4575,1079,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_15_11_3.jpg,consensus_of_2,0.0,3.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/15/11.jpg,[481 496 256 256],None (label),0,1,0,0,0,0
4576,4576,4576,4576,2226,phase1/blobs/cw18-10/cw18-10_17_38_2.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw18-10/0/17/38.jpg,[714 190 256 256],None (label),0,1,0,0,0,0
4577,4577,4577,4577,5575,cw16-36/cw16-36_16_39_7.jpg,NA (prediction),0.0039961482,0.001293185,0.95364624,cw16-36/0/16/39.jpg,"[0, 231, 256, 256]",consensus_of_2,0,0,0,0,1,0
4578,4578,4578,4578,2166,cw15-29/cw15-29_14_27_24.jpg,NA (prediction),0.0050600390000000006,0.00011782637,0.9957824,cw15-29/0/14/27.jpg,"[429, 1195, 256, 256]",NP5,0,0,0,1,0,0
4579,4579,4579,4579,2705,phase1/blobs/cw17-3/cw17-3_19_15_28.jpg,NP5,0.0,1.0,1.0,phase1/10x_tiles/cw17-3/0/19/15.jpg,[ 890 1083  256  256],None (label),0,1,1,0,1,0
4580,4580,4580,4580,3550,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_19_20_49.jpg,NA (prediction),0.9432572,0.89684975,0.0012560317,NA37UCDtemporalgyri _4G8/0/19/20.jpg,"[400, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
4581,4581,4581,4581,1046,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_3_27_21.jpg,NA (prediction),0.9578779,0.21834989,9.095673e-05,8-3_UTSW_temporal_6E10/0/3/27.jpg,"[1015, 366, 256, 256]",NP5,1,0,0,0,1,0
4582,4582,4582,4582,1164,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_20_35_29.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/20/35.jpg,[324 680 256 256],None (label),0,0,1,0,0,0
4583,4583,4583,4583,3261,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_20_17_34.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/20/17.jpg,[554 932 256 256],None (label),0,1,0,0,0,0
4584,4584,4584,4584,832,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_18_1.jpg,NA (prediction),0.9416961,0.6761991,0.0006403853,NA28UCDtemporalgyri _4G8/0/9/18.jpg,"[659, 0, 256, 256]",NP5,0,0,0,1,0,0
4585,4585,4585,4585,1450,phase1/blobs/cw17-32/cw17-32_13_28_35.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/13/28.jpg,[846 841 256 256],None (label),1,0,0,0,0,0
4586,4586,4586,4586,194,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_17_14.jpg,NA (prediction),0.50365674,0.8770157,0.0024684572,NA28UCDtemporalgyri _4G8/0/25/17.jpg,"[365, 304, 256, 256]",NP5,0,1,0,0,0,0
4587,4587,4587,4587,3862,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_7_23_18.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/7/23.jpg,[103   0 256 256],None (label),0,0,1,0,0,0
4588,4588,4588,4588,3435,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_25_42.jpg,NA (prediction),0.9001188,0.9953054,6.564255e-07,NA37UCDtemporalgyri _4G8/0/8/25.jpg,"[964, 727, 256, 256]",consensus_of_2,0,1,0,0,0,0
4589,4589,4589,4589,5617,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_25_29.jpg,NA (prediction),4.10649e-08,8.844998e-06,0.9999578,NA23UCDtemporalgyri _4G8/0/8/25.jpg,"[28, 605, 256, 256]",consensus_of_2,0,0,1,0,0,0
4590,4590,4590,4590,3875,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_17_22_57.jpg,NA (prediction),0.9979906,0.78690374,1.7369783e-05,NA27UCDtemporalgyri _4G8/0/17/22.jpg,"[1170, 1215, 256, 256]",consensus_of_2,0,1,0,0,0,0
4591,4591,4591,4591,1403,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_19_29_7.jpg,NA (prediction),0.99788564,0.6229401,6.355969500000001e-05,NA27UCDtemporalgyri _4G8/0/19/29.jpg,"[589, 1077, 256, 256]",NP5,0,1,0,0,0,0
4592,4592,4592,4592,5763,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_19_29_19.jpg,NA (prediction),1.486262e-07,3.5380028e-05,0.99999976,NA23UCDtemporalgyri _4G8/0/19/29.jpg,"[0, 1241, 256, 256]",consensus_of_2,0,0,1,0,0,0
4593,4593,4593,4593,2876,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_31_10.jpg,NA (prediction),0.0001489025,0.0017609642,0.9168966,NA28UCDtemporalgyri _4G8/0/18/31.jpg,"[1280, 220, 256, 256]",NP5,0,0,0,1,0,0
4594,4594,4594,4594,3324,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_18_8_47.jpg,NA (prediction),0.9813085,0.45033693,0.022996439,NA15UCDtemporalgyri _4G8/0/18/8.jpg,"[881, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
4595,4595,4595,4595,2015,cw15-29/cw15-29_7_29_7.jpg,NA (prediction),0.05605003,0.34565890000000005,0.16070403,cw15-29/0/7/29.jpg,"[1024, 58, 256, 256]",NP5,0,0,0,1,0,0
4596,4596,4596,4596,21,cw18-48/cw18-48_17_6_3.jpg,NA (prediction),0.93777084,0.13824382,0.010429942,cw18-48/0/17/6.jpg,"[64, 1, 256, 256]",NP5,0,1,0,0,0,0
4597,4597,4597,4597,5964,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_10_1_2.jpg,NA (prediction),3.0020018e-07,0.006263981,0.9984559,NA7UCDtemporalgyri _4G8/0/10/1.jpg,"[638, 496, 256, 256]",consensus_of_2,0,0,1,0,0,0
4598,4598,4598,4598,2999,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_16_29_5.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/16/29.jpg,[252 943 256 256],None (label),1,0,0,0,0,0
4599,4599,4599,4599,6431,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_6_9.jpg,NA (prediction),0.038481694,0.013514637,0.95734847,NA28UCDtemporalgyri _4G8/0/18/6.jpg,"[878, 304, 256, 256]",consensus_of_2,0,0,0,0,1,0
4600,4600,4600,4600,1231,phase1/blobs/cw17-3/cw17-3_11_43_1.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/11/43.jpg,[305 716 256 256],None (label),0,0,1,0,0,0
4601,4601,4601,4601,1514,phase1/blobs/cw15-31/cw15-31_16_19_9.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw15-31/0/16/19.jpg,[237 426 256 256],None (label),0,1,0,0,0,0
4602,4602,4602,4602,2313,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_1_31_7.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/1/31.jpg,[ 749 1055  256  256],None (label),0,1,0,0,1,0
4603,4603,4603,4603,1451,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_2_9_40.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/2/9.jpg,[  0 500 256 256],None (label),1,0,0,0,1,0
4604,4604,4604,4604,4365,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_10_31_6.jpg,NA (prediction),0.212832,0.9525068,0.00042722255,8-3_UTSW_temporal_6E10/0/10/31.jpg,"[0, 56, 256, 256]",consensus_of_2,0,1,0,0,0,0
4605,4605,4605,4605,2414,cw15-29/cw15-29_3_20_15.jpg,NA (prediction),2.0857051e-05,0.00021800913,0.99524826,cw15-29/0/3/20.jpg,"[836, 399, 256, 256]",NP5,0,0,0,0,1,0
4606,4606,4606,4606,5352,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_14_9_20.jpg,NA (prediction),0.8767154,0.99609107,0.0019046067,NA28UCDtemporalgyri _4G8/0/14/9.jpg,"[400, 323, 256, 256]",consensus_of_2,0,1,0,0,0,0
4607,4607,4607,4607,286,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_7_6.jpg,NA (prediction),0.99927145,0.12719065,5.2667366e-07,17-3_UTSW_temporal_6E10/0/16/7.jpg,"[116, 0, 256, 256]",NP5,1,0,0,0,0,0
4608,4608,4608,4608,4387,cw15-29/cw15-29_7_20_14.jpg,NA (prediction),0.9936015,0.028545758,8.082314999999999e-05,cw15-29/0/7/20.jpg,"[131, 990, 256, 256]",consensus_of_2,1,0,0,0,0,0
4609,4609,4609,4609,838,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_15_23_13.jpg,consensus_of_2,4.0,0.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/15/23.jpg,[840 864 256 256],None (label),1,0,0,0,0,0
4610,4610,4610,4610,6386,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_7_25_11.jpg,NA (prediction),0.0006473066,0.019775825,0.8770028,NA28UCDtemporalgyri _4G8/0/7/25.jpg,"[1280, 301, 256, 256]",consensus_of_2,0,0,0,1,1,0
4611,4611,4611,4611,1102,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_8_26_24.jpg,NA (prediction),0.9823041,0.23927657,1.7212686e-05,NA27UCDtemporalgyri _4G8/0/8/26.jpg,"[0, 497, 256, 256]",NP5,1,0,0,0,0,0
4612,4612,4612,4612,3100,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_18_29_45.jpg,NA (prediction),0.016737042,0.99891996,9.4851195e-05,NA23UCDtemporalgyri _4G8/0/18/29.jpg,"[631, 647, 256, 256]",consensus_of_2,0,1,0,0,0,0
4613,4613,4613,4613,4900,cw15-29/cw15-29_5_30_66.jpg,NA (prediction),0.0030011097,0.0020880536,0.9399986,cw15-29/0/5/30.jpg,"[319, 1280, 256, 256]",consensus_of_2,0,0,0,0,1,0
4614,4614,4614,4614,3567,phase1/blobs/cw17-34/cw17-34_25_25_12.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-34/0/25/25.jpg,[424 218 256 256],None (label),0,1,0,0,1,0
4615,4615,4615,4615,5707,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_10_8_1.jpg,NA (prediction),1.6702283e-05,0.029298082000000007,0.9768395,NA7UCDtemporalgyri _4G8/0/10/8.jpg,"[1079, 873, 256, 256]",consensus_of_2,0,0,1,0,0,0
4616,4616,4616,4616,3087,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_12_22_6.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/12/22.jpg,[  0 293 256 256],None (label),1,0,0,0,1,0
4617,4617,4617,4617,5054,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_8_32_14.jpg,NA (prediction),1.8321753e-06,0.006743245,0.99999976,NA15UCDtemporalgyri _4G8/0/8/32.jpg,"[1033, 1274, 256, 256]",consensus_of_2,0,0,1,0,1,0
4618,4618,4618,4618,2448,cw13-0/cw13-0_11_14_25.jpg,NA (prediction),0.00043903233,0.017447872,0.99482983,cw13-0/0/11/14.jpg,"[743, 0, 256, 256]",NP5,0,0,0,1,0,0
4619,4619,4619,4619,1714,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_1_20_14.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/1/20.jpg,[590 439 256 256],None (label),1,0,0,0,0,0
4620,4620,4620,4620,235,cw18-48/cw18-48_3_11_5.jpg,NA (prediction),0.96993715,0.2173866,0.01251472,cw18-48/0/3/11.jpg,"[625, 400, 256, 256]",NP5,0,0,0,1,0,0
4621,4621,4621,4621,339,phase1/blobs/cw18-33/cw18-33_8_34_0.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw18-33/0/8/34.jpg,[  0   0 256 256],None (label),1,0,0,0,0,0
4622,4622,4622,4622,3452,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_12_5.jpg,NA (prediction),0.99756753,0.99206525,1.4505027e-05,17-3_UTSW_temporal_6E10/0/14/12.jpg,"[1119, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
4623,4623,4623,4623,2570,cw18-48/cw18-48_20_28_2.jpg,NA (prediction),0.16564890000000002,0.1493557,0.79082775,cw18-48/0/20/28.jpg,"[0, 409, 256, 256]",NP5,0,0,0,1,0,0
4624,4624,4624,4624,1662,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_19_26.jpg,NA (prediction),0.9082375,0.69881576,4.3759014e-06,NA28UCDtemporalgyri _4G8/0/28/19.jpg,"[151, 600, 256, 256]",NP5,0,1,0,0,1,0
4625,4625,4625,4625,4531,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_4_3.jpg,NA (prediction),0.033328212999999995,0.9999548,0.00022846374,17-3_UTSW_temporal_6E10/0/11/4.jpg,"[678, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
4626,4626,4626,4626,1647,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_27_46.jpg,NA (prediction),0.98807293,0.19948715,3.6174828e-05,NA28UCDtemporalgyri _4G8/0/12/27.jpg,"[1280, 614, 256, 256]",NP5,0,1,0,0,0,0
4627,4627,4627,4627,588,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_26_21_8.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/26/21.jpg,[1030  532  256  256],None (label),0,1,0,0,0,0
4628,4628,4628,4628,3365,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_15_3_31.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/15/3.jpg,[ 163 1280  256  256],None (label),0,1,0,0,0,0
4629,4629,4629,4629,2670,phase1/blobs/cw17-11/cw17-11_20_15_34.jpg,consensus_of_2,0.0,1.0,2.0,phase1/10x_tiles/cw17-11/0/20/15.jpg,[ 644 1280  256  256],None (label),0,0,1,0,0,0
4630,4630,4630,4630,3589,phase1/blobs/NA26UCDtemporalgyri _4G8/NA26UCDtemporalgyri _4G8_9_12_19.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA26UCDtemporalgyri _4G8/0/9/12.jpg,[472 985 256 256],None (label),0,1,0,0,0,0
4631,4631,4631,4631,34,phase1/blobs/cw18-2/cw18-2_12_15_17.jpg,NP5,0.0,0.0,1.0,phase1/10x_tiles/cw18-2/0/12/15.jpg,[ 476 1280  256  256],None (label),0,0,1,0,1,0
4632,4632,4632,4632,28,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_28_13_15.jpg,NP5,0.0,0.0,1.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/28/13.jpg,[1079 1280  256  256],None (label),0,0,0,0,1,1
4633,4633,4633,4633,3744,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_25_62.jpg,NA (prediction),0.9776015,0.99994886,2.3034854e-06,40-3_UTSW_temporal_6E10/0/13/25.jpg,"[905, 1280, 256, 256]",consensus_of_2,1,0,0,0,0,0
4634,4634,4634,4634,1065,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_27_18.jpg,NA (prediction),0.8911304,0.81010157,5.221754e-06,NA37UCDtemporalgyri _4G8/0/10/27.jpg,"[639, 275, 256, 256]",NP5,0,1,0,0,0,0
4635,4635,4635,4635,2170,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_16_22_9.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/16/22.jpg,[1241 1058  256  256],None (label),1,0,0,0,0,0
4636,4636,4636,4636,2913,cw13-0/cw13-0_11_15_15.jpg,NA (prediction),0.00016597862000000002,0.00575083,0.99905187,cw13-0/0/11/15.jpg,"[309, 241, 256, 256]",NP5,0,0,0,0,1,0
