,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
5459,phase1/blobs/cw17-32/cw17-32_5_12_5.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/5/12.jpg,[418  89 256 256],None (label),0,1,0,0,0,0
5460,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_15_42_18.jpg,consensus_of_2,4.0,2.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/15/42.jpg,[1171  876  256  256],None (label),0,1,0,0,0,0
5461,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_22_67.jpg,NA (prediction),0.2355163,0.7434204000000001,9.7860635e-09,NA28UCDtemporalgyri _4G8/0/13/22.jpg,"[383, 1156, 256, 256]",NP2,0,1,0,0,0,0
5462,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_23_28.jpg,NA (prediction),0.9698,0.839507,2.6823705e-07,NA37UCDtemporalgyri _4G8/0/4/23.jpg,"[360, 772, 256, 256]",NP2,0,1,0,0,0,0
5463,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_15_4_5.jpg,NA (prediction),0.9760439000000001,0.10025331,1.6252823999999996e-06,NA37UCDtemporalgyri _4G8/0/15/4.jpg,"[227, 0, 256, 256]",NP2,0,1,0,0,0,0
5464,cw13-0/cw13-0_21_24_1.jpg,NA (prediction),0.013296777,0.19450088,0.2168104,cw13-0/0/21/24.jpg,"[1260, 376, 256, 256]",NP2,0,0,0,1,0,0
5465,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_18_0_1.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/18/0.jpg,[1280 1280  256  256],None (label),0,1,0,0,0,0
5466,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_2_5_5.jpg,NA (prediction),6.6070766e-07,5.2648957e-05,0.92370677,NA15UCDtemporalgyri _4G8/0/2/5.jpg,"[1280, 914, 256, 256]",NP2,0,0,0,0,1,1
5467,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_28_24.jpg,NA (prediction),0.9011596,0.99234575,0.00022942598999999998,40-3_UTSW_temporal_6E10/0/13/28.jpg,"[778, 589, 256, 256]",consensus_of_2,0,1,0,0,0,0
5468,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_20_25_18.jpg,NA (prediction),4.8091119999999996e-08,9.221486999999999e-05,0.9857349,NA15UCDtemporalgyri _4G8/0/20/25.jpg,"[347, 658, 256, 256]",NP2,0,0,0,1,0,0
5469,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_16_18.jpg,NA (prediction),0.18692994,0.9963122999999999,0.001323076,NA28UCDtemporalgyri _4G8/0/18/16.jpg,"[219, 280, 256, 256]",consensus_of_2,0,1,0,0,0,0
5470,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_10_41.jpg,NA (prediction),0.92152977,0.26938072,5.1313657e-07,NA37UCDtemporalgyri _4G8/0/10/10.jpg,"[832, 1173, 256, 256]",NP2,0,1,0,0,0,0
5471,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_21_44.jpg,NA (prediction),0.5311600999999999,0.98823047,0.00011817033000000001,NA37UCDtemporalgyri _4G8/0/6/21.jpg,"[982, 365, 256, 256]",consensus_of_2,0,1,0,0,0,0
5472,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_17_39.jpg,NA (prediction),0.076828025,0.9989960999999999,0.00039270238,NA28UCDtemporalgyri _4G8/0/23/17.jpg,"[1280, 722, 256, 256]",consensus_of_2,0,1,0,0,0,0
5473,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_15_23_21.jpg,NA (prediction),0.066303805,0.5062734999999999,0.63372475,17-3_UTSW_temporal_6E10/0/15/23.jpg,"[1132, 569, 256, 256]",NP2,0,1,0,0,0,0
5474,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_12_11_24.jpg,NA (prediction),0.9308629999999999,0.8832344999999999,0.00056799117,NA23UCDtemporalgyri _4G8/0/12/11.jpg,"[182, 289, 256, 256]",consensus_of_2,0,0,0,1,0,0
5475,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_25_30.jpg,NA (prediction),0.88053733,0.9177109,9.970704999999999e-07,NA37UCDtemporalgyri _4G8/0/17/25.jpg,"[285, 557, 256, 256]",NP2,0,1,0,0,0,0
5476,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_2_4.jpg,NA (prediction),0.04276769,0.05934609,0.49425304,NA28UCDtemporalgyri _4G8/0/17/2.jpg,"[1182, 540, 256, 256]",consensus_of_2,0,0,0,1,0,0
5477,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_3_18_14.jpg,NA (prediction),0.6634025,0.52128977,8.9711585e-07,NA37UCDtemporalgyri _4G8/0/3/18.jpg,"[82, 583, 256, 256]",NP2,0,1,0,0,0,0
5478,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_15_6_18.jpg,NA (prediction),0.35912493,0.00038892106,0.99792284,NA15UCDtemporalgyri _4G8/0/15/6.jpg,"[632, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
5479,cw18-48/cw18-48_25_32_74.jpg,NA (prediction),0.9940758,0.91912836,0.00025492426,cw18-48/0/25/32.jpg,"[1188, 195, 256, 256]",consensus_of_2,0,1,0,0,0,0
5480,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_13_34_21.jpg,NA (prediction),0.9094484,0.9902290000000001,7.4790776e-08,8-3_UTSW_temporal_6E10/0/13/34.jpg,"[508, 502, 256, 256]",consensus_of_2,0,1,0,0,0,0
5481,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_26_0.jpg,NA (prediction),0.98415196,0.50975806,0.030473547,NA37UCDtemporalgyri _4G8/0/8/26.jpg,"[39, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
5482,phase1/blobs/cw17-11/cw17-11_20_38_3.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/cw17-11/0/20/38.jpg,[ 55 720 256 256],None (label),0,1,0,0,0,0
5483,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_20_11.jpg,NA (prediction),0.016102625,0.97282517,0.012672257,NA28UCDtemporalgyri _4G8/0/28/20.jpg,"[0, 308, 256, 256]",consensus_of_2,0,0,0,0,1,1
5484,phase1/blobs/cw17-41/cw17-41_11_17_44.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-41/0/11/17.jpg,[ 275 1014  256  256],None (label),0,0,0,1,0,0
5485,phase1/blobs/cw18-18/cw18-18_3_39_9.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/3/39.jpg,[1182    0  256  256],None (label),0,1,0,0,0,0
5486,phase1/blobs/cw17-32/cw17-32_17_6_43.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/17/6.jpg,[   0 1133  256  256],None (label),1,0,0,0,0,0
5487,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_4.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/13/9.jpg,[  0 282 256 256],None (label),0,0,1,0,0,0
5488,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_4_2.jpg,NA (prediction),9.1972055e-05,0.38744366,0.9671596,17-3_UTSW_temporal_6E10/0/9/4.jpg,"[1214, 1273, 256, 256]",NP2,0,1,0,0,0,0
5489,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_15_45.jpg,NA (prediction),0.9791966999999999,0.05643388,9.954175e-06,NA28UCDtemporalgyri _4G8/0/21/15.jpg,"[1280, 857, 256, 256]",NP2,0,1,0,0,0,0
5490,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_1.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/2/13.jpg,[1280    0  256  256],None (label),0,0,1,0,0,0
5491,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_21_43.jpg,NA (prediction),0.97625107,0.9951591000000001,2.1926668e-05,NA37UCDtemporalgyri _4G8/0/14/21.jpg,"[138, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
5492,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_8_21_8.jpg,NA (prediction),0.0007017152000000001,0.16346805,0.9077765,NA7UCDtemporalgyri _4G8/0/8/21.jpg,"[740, 1140, 256, 256]",consensus_of_2,0,0,0,0,1,1
5493,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_13_2_51.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/13/2.jpg,[1280 1150  256  256],None (label),0,1,0,0,0,0
5494,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_11_8_1.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/11/8.jpg,[  0 494 256 256],None (label),0,0,0,0,1,1
5495,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_15_28_3.jpg,consensus_of_2,0.0,5.0,5.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/15/28.jpg,[ 19 367 256 256],None (label),1,0,1,0,0,0
5496,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_8_33_2.jpg,NA (prediction),1.5833809e-06,0.00011073159,0.9999986999999999,NA15UCDtemporalgyri _4G8/0/8/33.jpg,"[289, 121, 256, 256]",consensus_of_2,0,0,0,1,0,0
5497,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_2_14_8.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/2/14.jpg,[1280  188  256  256],None (label),0,1,0,0,0,0
5498,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_7_4_13.jpg,NA (prediction),0.9011613000000002,0.14625373,4.579092300000001e-05,17-3_UTSW_temporal_6E10/0/7/4.jpg,"[1141, 452, 256, 256]",NP2,0,1,0,0,0,0
5499,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_12_29_45.jpg,NA (prediction),0.90454704,0.9922288,4.5871173e-05,NA37UCDtemporalgyri _4G8/0/12/29.jpg,"[95, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
5500,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_22_72.jpg,NA (prediction),0.95723724,0.85539,7.655912500000001e-08,NA28UCDtemporalgyri _4G8/0/11/22.jpg,"[183, 466, 256, 256]",NP2,0,1,0,0,0,0
5501,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_23_17_7.jpg,NA (prediction),1.5612533e-05,0.0062131966,0.15911578,NA15UCDtemporalgyri _4G8/0/23/17.jpg,"[0, 686, 256, 256]",NP2,0,1,0,0,0,0
5502,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_20_8_4.jpg,consensus_of_2,5.0,5.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/20/8.jpg,[ 60 461 256 256],None (label),1,1,0,0,0,0
5503,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_19_20_4.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/19/20.jpg,[129 117 256 256],None (label),0,1,0,0,0,0
5504,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_19_29_15.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/19/29.jpg,[415 129 256 256],None (label),0,1,0,0,0,0
5505,cw15-29/cw15-29_15_28_12.jpg,NA (prediction),1.0179962e-05,3.8192637e-05,0.97554785,cw15-29/0/15/28.jpg,"[858, 909, 256, 256]",consensus_of_2,0,0,0,1,0,0
5506,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_6_19_0.jpg,NA (prediction),0.00013932139,0.0014566032999999998,0.999257,NA7UCDtemporalgyri _4G8/0/6/19.jpg,"[1280, 132, 256, 256]",consensus_of_2,0,0,1,0,0,0
5507,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_6_32_47.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/6/32.jpg,[1241  678  256  256],None (label),0,0,1,0,0,0
5508,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_23_7.jpg,NA (prediction),0.9594458,0.85219526,3.0119833999999996e-06,NA37UCDtemporalgyri _4G8/0/4/23.jpg,"[514, 36, 256, 256]",NP2,0,1,0,0,0,0
5509,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_8_21_3.jpg,NA (prediction),7.830735e-06,0.04546763,0.9967043999999999,NA7UCDtemporalgyri _4G8/0/8/21.jpg,"[1208, 71, 256, 256]",consensus_of_2,0,0,0,0,0,1
5510,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_2_9.jpg,NA (prediction),0.8596950000000001,0.9992538000000001,7.147366e-05,17-3_UTSW_temporal_6E10/0/13/2.jpg,"[612, 180, 256, 256]",consensus_of_2,0,1,0,0,0,0
5511,cw15-12/cw15-12_13_24_5.jpg,NA (prediction),0.030481988999999998,0.060153704,0.10791669,cw15-12/0/13/24.jpg,"[87, 659, 256, 256]",NP2,0,0,0,1,0,0
5512,cw15-12/cw15-12_28_41_53.jpg,NA (prediction),9.609976e-05,2.3086224e-05,0.9258549999999999,cw15-12/0/28/41.jpg,"[219, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
5513,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_30_44.jpg,NA (prediction),0.97149956,0.9404815999999999,2.666308e-07,NA28UCDtemporalgyri _4G8/0/21/30.jpg,"[1079, 1051, 256, 256]",consensus_of_2,0,1,0,0,0,0
5514,cw15-29/cw15-29_10_19_15.jpg,NA (prediction),0.0002493673,0.5938762,0.99962366,cw15-29/0/10/19.jpg,"[1096, 238, 256, 256]",consensus_of_2,0,0,0,1,0,0
5515,phase1/blobs/cw17-3/cw17-3_13_9_8.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/cw17-3/0/13/9.jpg,[  0 354 256 256],None (label),0,1,0,0,0,0
5516,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_26_63.jpg,NA (prediction),0.52141815,0.83824366,1.4626066e-08,NA28UCDtemporalgyri _4G8/0/12/26.jpg,"[989, 1014, 256, 256]",NP2,0,1,0,0,0,0
5517,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_18_0_1.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/18/0.jpg,[1280 1280  256  256],None (label),0,1,0,0,0,0
5518,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_14_4_0.jpg,NA (prediction),0.9942091999999999,0.9487883,5.0850566e-08,NA28UCDtemporalgyri _4G8/0/14/4.jpg,"[195, 0, 256, 256]",NP2,0,1,0,0,0,0
5519,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_7_26_24.jpg,NA (prediction),0.073382586,0.49718285,0.04442198,NA28UCDtemporalgyri _4G8/0/7/26.jpg,"[0, 355, 256, 256]",consensus_of_2,0,0,0,1,0,0
5520,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_16_82.jpg,NA (prediction),0.003939974000000001,0.9275680000000001,0.83338547,NA28UCDtemporalgyri _4G8/0/17/16.jpg,"[271, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
5521,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_21_26_11.jpg,NA (prediction),7.040791999999999e-05,0.13518360000000001,0.99910337,NA15UCDtemporalgyri _4G8/0/21/26.jpg,"[570, 392, 256, 256]",consensus_of_2,0,0,0,0,1,1
5522,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_3_31_0.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/3/31.jpg,[307   2 256 256],None (label),0,1,0,0,0,0
5523,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_3_36.jpg,NA (prediction),0.040112365,0.0067055393000000005,0.018269926000000002,NA28UCDtemporalgyri _4G8/0/16/3.jpg,"[126, 750, 256, 256]",consensus_of_2,0,0,0,1,0,0
5524,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_25_52.jpg,NA (prediction),0.0012464978,0.9560687,0.005512417800000001,17-3_UTSW_temporal_6E10/0/11/25.jpg,"[67, 794, 256, 256]",NP2,0,1,0,0,0,0
5525,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_20_37.jpg,NA (prediction),0.98518145,0.44687405,6.3127445e-06,NA37UCDtemporalgyri _4G8/0/4/20.jpg,"[962, 1187, 256, 256]",NP2,0,1,0,0,0,0
5526,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_9_32_6.jpg,NA (prediction),2.2208264e-09,5.004783e-06,0.9999290999999999,NA15UCDtemporalgyri _4G8/0/9/32.jpg,"[795, 704, 256, 256]",NP2,0,0,1,0,0,0
5527,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_5_22_0.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/5/22.jpg,[ 655 1270  256  256],None (label),0,1,0,0,0,0
5528,phase1/blobs/cw18-33/cw18-33_24_20_38.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw18-33/0/24/20.jpg,[  52 1273  256  256],None (label),0,0,1,0,0,0
5529,phase1/blobs/cw17-34/cw17-34_20_9_42.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/cw17-34/0/20/9.jpg,[1006 1073  256  256],None (label),0,1,0,0,0,0
5530,phase1/blobs/NA42UCDtemporalgyri _4G8/NA42UCDtemporalgyri _4G8_23_23_17.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/NA42UCDtemporalgyri _4G8/0/23/23.jpg,[  0 510 256 256],None (label),0,1,0,0,0,0
5531,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_24_62.jpg,NA (prediction),0.7143703,0.5774585,1.6622798e-05,NA37UCDtemporalgyri _4G8/0/14/24.jpg,"[47, 739, 256, 256]",NP2,0,1,0,0,0,0
5532,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_7_1_44.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/7/1.jpg,[ 680 1280  256  256],None (label),0,1,0,0,0,0
5533,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_7_31_63.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/7/31.jpg,[1163  623  256  256],None (label),0,1,0,0,0,0
5534,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_15_26_25.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/15/26.jpg,[  85 1081  256  256],None (label),0,1,0,0,0,0
5535,phase1/blobs/cw18-18/cw18-18_17_21_22.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/17/21.jpg,[308 366 256 256],None (label),0,1,0,0,0,0
5536,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_12_11_3.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/12/11.jpg,[321  64 256 256],None (label),0,1,0,0,0,0
5537,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_10_22_20.jpg,NA (prediction),0.06435833,0.01371096,0.9657985,NA15UCDtemporalgyri _4G8/0/10/22.jpg,"[393, 1280, 256, 256]",consensus_of_2,0,0,0,0,1,1
5538,phase1/blobs/cw17-41/cw17-41_15_26_25.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-41/0/15/26.jpg,[1203  587  256  256],None (label),0,1,0,0,0,0
5539,cw13-0/cw13-0_11_13_44.jpg,NA (prediction),0.011799902,0.07763596,0.31580156,cw13-0/0/11/13.jpg,"[216, 524, 256, 256]",consensus_of_2,0,0,0,1,0,0
5540,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_10_12_43.jpg,NA (prediction),0.987015,0.34009084,0.00020522592,NA23UCDtemporalgyri _4G8/0/10/12.jpg,"[323, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
5541,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_12_30_4.jpg,NA (prediction),0.0099264225,0.9998640999999999,0.0002311881700000001,NA23UCDtemporalgyri _4G8/0/12/30.jpg,"[1191, 52, 256, 256]",consensus_of_2,0,1,0,0,0,0
5542,phase1/blobs/cw17-3/cw17-3_4_18_0.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/cw17-3/0/4/18.jpg,[822   0 256 256],None (label),0,1,0,0,0,0
5543,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_15_10.jpg,NA (prediction),0.0052257893,0.011280573,0.97899103,NA15UCDtemporalgyri _4G8/0/3/15.jpg,"[943, 1280, 256, 256]",consensus_of_2,0,0,0,0,1,1
5544,phase1/blobs/cw17-32/cw17-32_17_26_16.jpg,NP2,1.0,1.0,0.0,phase1/10x_tiles/cw17-32/0/17/26.jpg,[670 437 256 256],None (label),1,1,0,0,1,0
5545,cw13-0/cw13-0_14_21_22.jpg,NA (prediction),2.8992641e-05,0.003468399,0.944893,cw13-0/0/14/21.jpg,"[1043, 1103, 256, 256]",NP2,0,0,0,1,0,0
5546,cw15-29/cw15-29_2_6_4.jpg,NA (prediction),0.00023439336,0.018296431999999998,0.68976414,cw15-29/0/2/6.jpg,"[929, 0, 256, 256]",NP2,0,0,0,1,0,0
5547,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_11_17_38.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/11/17.jpg,[1253  645  256  256],None (label),1,0,0,0,0,0
5548,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_7_15_10.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/7/15.jpg,[522 705 256 256],None (label),0,1,0,0,0,0
5549,phase1/blobs/cw17-34/cw17-34_2_10_66.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/cw17-34/0/2/10.jpg,[1023 1038  256  256],None (label),0,1,0,0,0,0
5550,cw13-0/cw13-0_20_16_6.jpg,NA (prediction),2.7380733000000004e-07,0.0010872497,0.9489002000000001,cw13-0/0/20/16.jpg,"[1280, 677, 256, 256]",NP2,0,0,0,1,0,0
5551,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_10_53.jpg,NA (prediction),0.96758634,0.8426679,0.00041461954,NA37UCDtemporalgyri _4G8/0/13/10.jpg,"[228, 1280, 256, 256]",NP2,0,1,0,0,0,0
5552,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_24_7.jpg,NA (prediction),0.6701718000000001,0.9003216,5.4882206e-05,NA28UCDtemporalgyri _4G8/0/18/24.jpg,"[1030, 733, 256, 256]",NP2,0,1,0,0,0,0
5553,phase1/blobs/cw18-18/cw18-18_22_6_5.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/22/6.jpg,[  0  62 256 256],None (label),0,1,0,0,0,0
5554,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_40_11.jpg,NA (prediction),0.087680854,0.99628013,0.0022562998,NA28UCDtemporalgyri _4G8/0/11/40.jpg,"[908, 1280, 256, 256]",consensus_of_2,0,0,0,0,1,1
5555,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_8_46.jpg,NA (prediction),0.98027086,0.9826528,0.0004915466400000001,17-3_UTSW_temporal_6E10/0/12/8.jpg,"[1280, 1099, 256, 256]",consensus_of_2,0,1,0,0,0,0
5556,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_28_13_0.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/28/13.jpg,[127  44 256 256],None (label),0,0,1,0,0,0
5557,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_4_27_11.jpg,NA (prediction),5.2996977000000004e-08,0.000100156605,0.53365004,NA23UCDtemporalgyri _4G8/0/4/27.jpg,"[744, 1279, 256, 256]",NP2,0,0,0,1,0,0
5558,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_20_32.jpg,NA (prediction),0.90890867,0.99951494,0.00016680936000000002,NA37UCDtemporalgyri _4G8/0/6/20.jpg,"[34, 1027, 256, 256]",consensus_of_2,0,1,0,0,0,0
5559,phase1/blobs/cw17-3/cw17-3_14_15_4.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw17-3/0/14/15.jpg,[1177  289  256  256],None (label),1,0,0,0,0,0
5560,phase1/blobs/cw17-41/cw17-41_23_28_16.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/cw17-41/0/23/28.jpg,[848 303 256 256],None (label),1,0,0,0,0,0
5561,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_16_4_4.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/16/4.jpg,[861 938 256 256],None (label),0,1,0,0,0,0
5562,cw18-48/cw18-48_26_24_55.jpg,NA (prediction),0.9896673,0.6629839,9.683207500000001e-05,cw18-48/0/26/24.jpg,"[607, 538, 256, 256]",consensus_of_2,0,1,0,0,0,0
5563,phase1/blobs/cw17-32/cw17-32_28_35_61.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/28/35.jpg,[  27 1184  256  256],None (label),1,1,0,0,1,0
5564,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_11_15_28.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/11/15.jpg,[  0 983 256 256],None (label),1,0,0,0,0,0
5565,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_3_7_10.jpg,NA (prediction),0.14772677,0.9997948,0.00017166793999999998,17-3_UTSW_temporal_6E10/0/3/7.jpg,"[35, 613, 256, 256]",consensus_of_2,0,1,0,0,0,0
