,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
4353,4353,4353,4353,110,phase1/blobs/cw18-18/cw18-18_23_5_28.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/cw18-18/0/23/5.jpg,[404 614 256 256],None (label),0,0,1,0,0,0
4354,4354,4354,4354,2036,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_3_22.jpg,NA (prediction),0.0664087,0.8548294,0.0015542265,NA37UCDtemporalgyri _4G8/0/7/3.jpg,"[236, 778, 256, 256]",UG2,0,1,0,0,0,0
4355,4355,4355,4355,3425,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_25_59.jpg,NA (prediction),0.9800828,0.99248815,0.00015132506,NA37UCDtemporalgyri _4G8/0/6/25.jpg,"[370, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
4356,4356,4356,4356,2917,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_12_11_3.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/12/11.jpg,[321  64 256 256],None (label),0,1,0,0,0,0
4357,4357,4357,4357,1515,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_19_25_19.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/19/25.jpg,[ 733 1246  256  256],None (label),1,0,0,0,0,0
4358,4358,4358,4358,5897,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_2_12_2.jpg,NA (prediction),0.018676594,0.80685645,0.015670600000000003,NA15UCDtemporalgyri _4G8/0/2/12.jpg,"[1023, 137, 256, 256]",consensus_of_2,0,0,1,0,0,0
4359,4359,4359,4359,5656,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_31_6.jpg,NA (prediction),0.021683147000000003,0.012449507,0.99868256,NA28UCDtemporalgyri _4G8/0/21/31.jpg,"[760, 186, 256, 256]",consensus_of_2,0,0,0,0,0,1
4360,4360,4360,4360,5494,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_9_2_0.jpg,NA (prediction),2.5923214e-07,0.9827916,0.9996654,NA7UCDtemporalgyri _4G8/0/9/2.jpg,"[165, 686, 256, 256]",consensus_of_2,0,0,1,0,0,0
4361,4361,4361,4361,4809,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_18_32.jpg,NA (prediction),0.989684,0.99963236,0.00024916008,NA37UCDtemporalgyri _4G8/0/13/18.jpg,"[1280, 898, 256, 256]",consensus_of_2,0,1,0,0,0,0
4362,4362,4362,4362,2263,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_6_14_16.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/6/14.jpg,[547 612 256 256],None (label),0,1,0,0,0,0
4363,4363,4363,4363,622,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_25_39.jpg,NA (prediction),0.59289485,0.70494366,0.0015063451,17-3_UTSW_temporal_6E10/0/9/25.jpg,"[1165, 1280, 256, 256]",UG2,0,0,0,1,0,0
4364,4364,4364,4364,4893,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_17_10_7.jpg,NA (prediction),7.109536e-05,0.7482989999999999,0.99849594,NA7UCDtemporalgyri _4G8/0/17/10.jpg,"[681, 478, 256, 256]",consensus_of_2,0,0,1,0,1,0
4365,4365,4365,4365,2646,cw15-29/cw15-29_0_27_14.jpg,NA (prediction),0.037650503,0.00057876576,0.85714316,cw15-29/0/0/27.jpg,"[549, 205, 256, 256]",UG2,0,0,0,1,0,0
4366,4366,4366,4366,893,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_3_16_44.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/3/16.jpg,[1166 1078  256  256],None (label),0,1,0,0,0,0
4367,4367,4367,4367,1490,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_20_34_7.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/20/34.jpg,[1064  610  256  256],None (label),0,1,0,0,0,0
4368,4368,4368,4368,1850,phase1/blobs/NA19UCDtemporalgyri _4G8/NA19UCDtemporalgyri _4G8_1_16_12.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/NA19UCDtemporalgyri _4G8/0/1/16.jpg,[ 98 371 256 256],None (label),0,1,0,0,0,0
4369,4369,4369,4369,324,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_16_31_21.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/16/31.jpg,[ 505 1063  256  256],None (label),1,0,0,0,0,0
4370,4370,4370,4370,1215,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_1_35_3.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/1/35.jpg,[  61 1104  256  256],None (label),0,0,1,0,0,0
4371,4371,4371,4371,2933,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_1_27_17.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/1/27.jpg,[1177 1023  256  256],None (label),0,0,0,0,0,1
4372,4372,4372,4372,3388,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_17_33.jpg,NA (prediction),0.9542815999999998,0.99783796,4.2718893e-06,NA28UCDtemporalgyri _4G8/0/23/17.jpg,"[1280, 612, 256, 256]",consensus_of_2,1,0,0,0,0,0
4373,4373,4373,4373,2972,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_10_8.jpg,NA (prediction),0.0046040905,0.28042644,0.916582,NA28UCDtemporalgyri _4G8/0/18/10.jpg,"[799, 247, 256, 256]",UG2,0,0,1,0,0,0
4374,4374,4374,4374,4993,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_20_38_29.jpg,NA (prediction),0.008597658000000001,0.9917795,0.9999554,8-3_UTSW_temporal_6E10/0/20/38.jpg,"[609, 1177, 256, 256]",consensus_of_2,0,0,1,0,1,0
4375,4375,4375,4375,3302,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_5_29_7.jpg,NA (prediction),0.9857714,0.9367058,7.081466e-07,NA28UCDtemporalgyri _4G8/0/5/29.jpg,"[242, 54, 256, 256]",consensus_of_2,0,1,0,0,0,0
4376,4376,4376,4376,6187,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_0_23_1.jpg,NA (prediction),0.001210023,0.07005732,0.98681694,NA15UCDtemporalgyri _4G8/0/0/23.jpg,"[907, 727, 256, 256]",consensus_of_2,0,0,1,0,1,0
4377,4377,4377,4377,1129,phase1/blobs/cw17-3/cw17-3_12_32_20.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/12/32.jpg,[ 641 1226  256  256],None (label),0,0,1,0,1,0
4378,4378,4378,4378,1288,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_14_31_19.jpg,NA (prediction),0.9986273,0.015380295,2.350502800000001e-05,8-3_UTSW_temporal_6E10/0/14/31.jpg,"[930, 1280, 256, 256]",UG2,1,0,0,0,0,0
4379,4379,4379,4379,2918,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_6_27_14.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/6/27.jpg,[1228 1280  256  256],None (label),1,0,0,0,0,0
4380,4380,4380,4380,3084,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_12_14_1.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/12/14.jpg,[1280   32  256  256],None (label),0,0,0,0,0,1
4381,4381,4381,4381,269,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_4_31.jpg,NA (prediction),0.0044622053,0.99982053,3.0024592000000007e-06,NA23UCDtemporalgyri _4G8/0/14/4.jpg,"[958, 732, 256, 256]",UG2,0,1,0,0,0,0
4382,4382,4382,4382,2795,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_28_13_16.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/28/13.jpg,[ 213 1280  256  256],None (label),0,0,0,0,0,1
4383,4383,4383,4383,382,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_5_22.jpg,NA (prediction),0.93742,0.74389887,0.00025605256000000003,NA37UCDtemporalgyri _4G8/0/13/5.jpg,"[259, 455, 256, 256]",UG2,0,1,0,0,0,0
4384,4384,4384,4384,798,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_17_27_14.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/17/27.jpg,[925 259 256 256],None (label),1,0,0,0,0,0
4385,4385,4385,4385,734,phase1/blobs/cw16-4/cw16-4_19_16_0.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw16-4/0/19/16.jpg,[244   0 256 256],None (label),1,0,0,0,0,0
4386,4386,4386,4386,1481,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_30_62.jpg,NA (prediction),0.021909796,0.4123802,0.015117276,NA28UCDtemporalgyri _4G8/0/15/30.jpg,"[531, 1280, 256, 256]",UG2,0,0,0,0,0,1
4387,4387,4387,4387,2244,phase1/blobs/NA26UCDtemporalgyri _4G8/NA26UCDtemporalgyri _4G8_9_12_19.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA26UCDtemporalgyri _4G8/0/9/12.jpg,[472 985 256 256],None (label),0,1,0,0,0,0
4388,4388,4388,4388,178,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_18_16_4.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/18/16.jpg,[1179 1116  256  256],None (label),1,0,0,0,0,0
4389,4389,4389,4389,2450,cw18-48/cw18-48_6_25_45.jpg,NA (prediction),0.024064811,0.019897027,0.8088741,cw18-48/0/6/25.jpg,"[0, 699, 256, 256]",UG2,0,0,0,1,0,0
4390,4390,4390,4390,3749,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_12_24_48.jpg,NA (prediction),0.011274182,0.99983454,0.000116609255,NA23UCDtemporalgyri _4G8/0/12/24.jpg,"[64, 1071, 256, 256]",consensus_of_2,0,1,0,0,0,0
4391,4391,4391,4391,1174,phase1/blobs/cw17-3/cw17-3_21_27_26.jpg,consensus_of_2,1.0,2.0,2.0,phase1/10x_tiles/cw17-3/0/21/27.jpg,[  49 1250  256  256],None (label),0,0,0,0,0,1
4392,4392,4392,4392,2468,cw15-29/cw15-29_16_28_28.jpg,NA (prediction),4.1655527e-05,0.68155855,0.70653814,cw15-29/0/16/28.jpg,"[569, 938, 256, 256]",UG2,0,0,0,0,0,1
4393,4393,4393,4393,1831,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_6_70.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/8/6.jpg,[1280 1061  256  256],None (label),0,1,0,0,0,0
4394,4394,4394,4394,4478,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_7_30_2.jpg,NA (prediction),0.99163026,0.3414598,1.8286688e-05,NA15UCDtemporalgyri _4G8/0/7/30.jpg,"[961, 420, 256, 256]",consensus_of_2,1,0,0,0,0,0
4395,4395,4395,4395,744,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_32_11.jpg,NA (prediction),0.9683981,0.07815391599999999,2.1166568e-05,NA28UCDtemporalgyri _4G8/0/20/32.jpg,"[83, 699, 256, 256]",UG2,1,0,0,0,0,0
4396,4396,4396,4396,4423,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_12_8.jpg,NA (prediction),0.9779953,0.8909117,0.00015503218,NA37UCDtemporalgyri _4G8/0/17/12.jpg,"[312, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
4397,4397,4397,4397,5024,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_31_3.jpg,NA (prediction),0.6184639000000001,0.0028402226,0.9359325,NA15UCDtemporalgyri _4G8/0/14/31.jpg,"[1280, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
4398,4398,4398,4398,3201,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_7_21_3.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/7/21.jpg,[997 202 256 256],None (label),0,1,0,0,0,0
4399,4399,4399,4399,198,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_2_12_7.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/2/12.jpg,[1212  743  256  256],None (label),1,0,0,0,0,0
4400,4400,4400,4400,2290,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_16_28.jpg,NA (prediction),0.019888502,0.9561092,0.019032342,17-3_UTSW_temporal_6E10/0/11/16.jpg,"[424, 1197, 256, 256]",UG2,0,1,0,0,0,0
4401,4401,4401,4401,52,cw18-48/cw18-48_8_18_1.jpg,NA (prediction),0.96361405,0.055324692,0.0009978618,cw18-48/0/8/18.jpg,"[327, 874, 256, 256]",UG2,1,0,0,0,0,0
4402,4402,4402,4402,548,phase1/blobs/NA26UCDtemporalgyri _4G8/NA26UCDtemporalgyri _4G8_8_21_10.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/NA26UCDtemporalgyri _4G8/0/8/21.jpg,[1157  605  256  256],None (label),0,1,0,0,0,0
4403,4403,4403,4403,5276,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_31_8.jpg,NA (prediction),0.00013617573,0.0010207444,0.9878449,NA28UCDtemporalgyri _4G8/0/13/31.jpg,"[0, 213, 256, 256]",consensus_of_2,0,0,0,0,0,1
4404,4404,4404,4404,2171,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_21_34_16.jpg,NA (prediction),0.0012869849,0.020608012,0.96237576,8-3_UTSW_temporal_6E10/0/21/34.jpg,"[141, 300, 256, 256]",UG2,0,1,0,0,0,0
4405,4405,4405,4405,1246,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_6_8_3.jpg,NA (prediction),0.9903487,0.36265793,9.142385e-06,17-3_UTSW_temporal_6E10/0/6/8.jpg,"[817, 0, 256, 256]",UG2,1,0,0,0,0,0
4406,4406,4406,4406,2532,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_22_20_9.jpg,consensus_of_2,0.0,0.0,2.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/22/20.jpg,[   0 1280  256  256],None (label),0,1,0,0,0,0
4407,4407,4407,4407,2314,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_18.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/12/6.jpg,[116 581 256 256],None (label),0,1,0,0,1,0
4408,4408,4408,4408,3367,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_2_22_8.jpg,NA (prediction),0.13750553,0.99951375,0.21929361,NA37UCDtemporalgyri _4G8/0/2/22.jpg,"[799, 82, 256, 256]",consensus_of_2,0,1,0,0,0,0
4409,4409,4409,4409,1247,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_6_8_7.jpg,NA (prediction),0.98660266,0.51157606,2.109813e-07,17-3_UTSW_temporal_6E10/0/6/8.jpg,"[780, 135, 256, 256]",UG2,1,0,0,0,0,0
4410,4410,4410,4410,66,phase1/blobs/cw17-41/cw17-41_11_2_33.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/cw17-41/0/11/2.jpg,[1098 1243  256  256],None (label),0,0,1,0,0,0
4411,4411,4411,4411,3260,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_16_2_46.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/16/2.jpg,[ 165 1027  256  256],None (label),0,1,0,0,0,0
4412,4412,4412,4412,2572,phase1/blobs/cw17-11/cw17-11_12_23_0.jpg,consensus_of_2,0.0,2.0,4.0,phase1/10x_tiles/cw17-11/0/12/23.jpg,[1280    0  256  256],None (label),0,0,0,0,0,1
4413,4413,4413,4413,3209,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_14_25_42.jpg,NA (prediction),0.99337125,0.8844996999999999,9.328682e-05,NA28UCDtemporalgyri _4G8/0/14/25.jpg,"[564, 600, 256, 256]",consensus_of_2,0,1,0,0,0,0
4414,4414,4414,4414,3001,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_36_3.jpg,NA (prediction),0.72233224,0.800909,0.010685095,NA28UCDtemporalgyri _4G8/0/21/36.jpg,"[875, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
4415,4415,4415,4415,622,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_20_34_27.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/20/34.jpg,[  37 1189  256  256],None (label),1,0,0,0,0,0
4416,4416,4416,4416,1681,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_19_21_6.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/19/21.jpg,[1166  319  256  256],None (label),1,0,0,0,0,0
4417,4417,4417,4417,787,phase1/blobs/cw18-2/cw18-2_9_29_4.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw18-2/0/9/29.jpg,[  0 574 256 256],None (label),0,1,0,0,0,0
4418,4418,4418,4418,3332,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_9_37_6.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/9/37.jpg,[456 418 256 256],None (label),1,0,0,0,0,0
4419,4419,4419,4419,1487,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_18_11_27.jpg,NA (prediction),0.9939715,0.9511298,4.224594e-06,17-3_UTSW_temporal_6E10/0/18/11.jpg,"[147, 1230, 256, 256]",UG2,0,1,0,0,0,0
4420,4420,4420,4420,2572,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_11_2_5.jpg,NA (prediction),0.00035912004999999995,0.08936473,0.968271,NA15UCDtemporalgyri _4G8/0/11/2.jpg,"[605, 764, 256, 256]",UG2,0,0,1,0,1,0
4421,4421,4421,4421,3280,phase1/blobs/cw17-41/cw17-41_20_33_14.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw17-41/0/20/33.jpg,[918 164 256 256],None (label),0,1,0,0,1,0
4422,4422,4422,4422,1714,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_14_23_26.jpg,NA (prediction),0.24711654,0.99934834,0.0030750188,40-3_UTSW_temporal_6E10/0/14/23.jpg,"[402, 227, 256, 256]",UG2,0,1,0,0,0,0
4423,4423,4423,4423,2174,cw15-12/cw15-12_28_36_69.jpg,NA (prediction),0.08992621,0.0198741,0.102536194,cw15-12/0/28/36.jpg,"[200, 968, 256, 256]",UG2,0,0,0,1,0,0
4424,4424,4424,4424,6461,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_21_26_16.jpg,NA (prediction),0.00024389492,0.00040125818,0.9866514,NA15UCDtemporalgyri _4G8/0/21/26.jpg,"[605, 669, 256, 256]",consensus_of_2,0,0,1,0,1,0
4425,4425,4425,4425,5059,cw16-36/cw16-36_6_39_41.jpg,NA (prediction),0.005377639,0.79799014,0.80227435,cw16-36/0/6/39.jpg,"[910, 550, 256, 256]",consensus_of_2,0,0,0,1,0,0
4426,4426,4426,4426,5659,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_3_22_4.jpg,NA (prediction),4.787171400000001e-07,0.30091056,0.9980679,NA7UCDtemporalgyri _4G8/0/3/22.jpg,"[275, 828, 256, 256]",consensus_of_2,0,1,0,0,0,0
4427,4427,4427,4427,478,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_16_14_16.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/16/14.jpg,[  0 855 256 256],None (label),0,1,0,0,0,0
4428,4428,4428,4428,2298,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_18_31_42.jpg,NA (prediction),4.520648e-07,0.044212107,0.98834306,NA23UCDtemporalgyri _4G8/0/18/31.jpg,"[163, 1068, 256, 256]",UG2,0,0,1,0,1,0
4429,4429,4429,4429,2647,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_11.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/0/15.jpg,[ 107 1004  256  256],None (label),0,0,1,0,0,0
4430,4430,4430,4430,987,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_0_29_18.jpg,NA (prediction),0.9196364,0.97663784,0.00011974761,8-3_UTSW_temporal_6E10/0/0/29.jpg,"[38, 1274, 256, 256]",UG2,1,1,0,0,1,0
4431,4431,4431,4431,1671,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_11_24.jpg,NA (prediction),0.38999814,0.84864765,3.82761e-05,17-3_UTSW_temporal_6E10/0/16/11.jpg,"[609, 567, 256, 256]",UG2,0,1,0,0,0,0
4432,4432,4432,4432,1033,phase1/blobs/cw17-41/cw17-41_9_22_40.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-41/0/9/22.jpg,[795 602 256 256],None (label),0,1,0,0,0,0
4433,4433,4433,4433,1176,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_13_6_37.jpg,NA (prediction),0.995802,0.23093015,5.2789437e-06,NA15UCDtemporalgyri _4G8/0/13/6.jpg,"[691, 1280, 256, 256]",UG2,1,0,0,0,0,0
4434,4434,4434,4434,2598,phase1/blobs/cw17-3/cw17-3_15_32_32.jpg,consensus_of_2,0.0,0.0,3.0,phase1/10x_tiles/cw17-3/0/15/32.jpg,[ 548 1139  256  256],None (label),0,0,0,0,0,1
4435,4435,4435,4435,566,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_2_18_17.jpg,NA (prediction),0.8316476,0.050467424,0.0002695542,NA23UCDtemporalgyri _4G8/0/2/18.jpg,"[113, 1219, 256, 256]",UG2,1,0,0,0,0,0
4436,4436,4436,4436,2176,cw15-12/cw15-12_28_36_80.jpg,NA (prediction),0.12876084,0.026276233,0.0765551,cw15-12/0/28/36.jpg,"[123, 1077, 256, 256]",UG2,0,0,0,1,0,0
4437,4437,4437,4437,6010,cw15-29/cw15-29_3_31_55.jpg,NA (prediction),0.0017754904,0.022513073,0.6673095,cw15-29/0/3/31.jpg,"[141, 437, 256, 256]",consensus_of_2,0,0,0,0,0,1
4438,4438,4438,4438,344,phase1/blobs/cw17-32/cw17-32_7_9_48.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/7/9.jpg,[1280  185  256  256],None (label),1,0,0,0,0,0
4439,4439,4439,4439,478,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_18_18.jpg,NA (prediction),0.97183615,0.10553414,3.9394847e-05,NA15UCDtemporalgyri _4G8/0/3/18.jpg,"[1273, 0, 256, 256]",UG2,0,1,0,0,0,0
4440,4440,4440,4440,1871,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_11_25_3.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/11/25.jpg,[859  13 256 256],None (label),0,1,0,0,0,0
4441,4441,4441,4441,2068,cw15-12/cw15-12_9_20_68.jpg,NA (prediction),0.0005920361,0.0006539863,0.2935898,cw15-12/0/9/20.jpg,"[314, 851, 256, 256]",UG2,0,0,0,0,0,1
4442,4442,4442,4442,3986,phase1/blobs/cw18-2/cw18-2_4_2_44.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw18-2/0/4/2.jpg,[532 975 256 256],None (label),0,0,1,0,1,0
4443,4443,4443,4443,6061,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_32_21.jpg,NA (prediction),0.4782658,0.14861329,0.90239906,NA28UCDtemporalgyri _4G8/0/25/32.jpg,"[186, 981, 256, 256]",consensus_of_2,0,0,0,0,0,1
4444,4444,4444,4444,2888,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_2_12_7.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/2/12.jpg,[1212  743  256  256],None (label),1,0,0,0,0,0
4445,4445,4445,4445,220,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_1_20_14.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/1/20.jpg,[590 439 256 256],None (label),1,0,0,0,0,0
4446,4446,4446,4446,5630,cw15-12/cw15-12_27_41_9.jpg,NA (prediction),0.00026176244,4.1304742e-05,0.7974562,cw15-12/0/27/41.jpg,"[1234, 1119, 256, 256]",consensus_of_2,0,0,0,0,0,1
4447,4447,4447,4447,1314,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_21_64.jpg,NA (prediction),0.9365935,0.9291271,1.9256197e-05,NA28UCDtemporalgyri _4G8/0/10/21.jpg,"[1280, 1036, 256, 256]",UG2,0,0,0,1,0,0
4448,4448,4448,4448,4723,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_18_0.jpg,NA (prediction),0.9779246,0.87563485,0.0004906976,NA28UCDtemporalgyri _4G8/0/20/18.jpg,"[0, 0, 256, 256]",consensus_of_2,1,0,0,0,0,0
4449,4449,4449,4449,3083,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_12_43.jpg,NA (prediction),0.9480581,0.9777419,0.0004643155,NA37UCDtemporalgyri _4G8/0/9/12.jpg,"[775, 246, 256, 256]",consensus_of_2,0,1,0,0,0,0
4450,4450,4450,4450,4016,phase1/blobs/cw17-3/cw17-3_9_11_23.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/9/11.jpg,[ 921 1057  256  256],None (label),0,0,1,0,1,0
